LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
42800,NORTH HAVERHILL,NH,03774,541940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/07/2020,Woodsville Guaranty Savings Bank,NH - 02
42800,LEBANON,NH,03766,621320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/09/2020,Mascoma Bank,NH - 02
42800,HANOVER,NH,03755,115310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/09/2020,Citizens & Northern Bank,NH - 02
42795,SANDOWN,NH,03873,541320,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,10,04/27/2020,Haverhill Bank,NH - 01
42785,WEARE,NH,03281,445110,Partnership,Unanswered,Unanswered,Unanswered,,0,04/15/2020,"TD Bank, National Association",NH - 02
42710,SOMERSWORTH,NH,03878,621320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,"TD Bank, National Association",NH - 01
42705,HOOKSETT,NH,03106,811198,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,05/03/2020,"Bank of America, National Association",NH - 01
42700,CLAREMONT,NH,03743,713990,Corporation,Unanswered,Unanswered,Unanswered,,8,04/12/2020,Mascoma Bank,NH - 02
42700,PLYMOUTH,NH,03264,999990,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,5,04/13/2020,Meredith Village Savings Bank,NH - 01
42700,CAMPTON,NH,03223,713990,Corporation,Unanswered,Unanswered,Unanswered,,10,04/14/2020,Meredith Village Savings Bank,NH - 01
42700,EXETER,NH,03833,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/06/2020,Enterprise Bank and Trust Company,NH - 01
42700,LONDONDERRY,NH,03053,519190,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/15/2020,"Citizens Bank, National Association",NH - 01
42700,NORTH WOODSTOCK,NH,03262,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,0,04/28/2020,Union Bank,NH - 02
42700,LEE,NH,03861,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/28/2020,"People's United Bank, National Association",NH - 01
42700,NEWPORT,NH,03773,484230,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/09/2020,Bank of New Hampshire,NH - 02
42700,WINDHAM,NH,03087,713990,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,7,04/09/2020,"People's United Bank, National Association",NH - 01
42700,SALEM,NH,03079,316210,Corporation,Unanswered,Unanswered,Unanswered,,2,04/09/2020,Pentucket Bank,NH - 02
42685.42,TILTON,NH,03276,238160,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/28/2020,Franklin Savings Bank,NH - 01
42649,MANCHESTER,NH,03101,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/14/2020,Camden National Bank,NH - 01
42630,HAVERHILL,NH,03765,112120,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,04/09/2020,Woodsville Guaranty Savings Bank,NH - 02
42600,ANDOVER,NH,03216,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/15/2020,Mascoma Bank,NH - 02
42600,DOVER,NH,03820,541320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/27/2020,Kennebunk Savings Bank,NH - 01
42600,ALSTEAD,NH,03602,445110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15,04/03/2020,Mascoma Bank,NH - 02
42600,BOW,NH,03304,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",NH - 02
42600,CANAAN,NH,03741,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/08/2020,Mascoma Bank,NH - 02
42600,PORTSMOUTH,NH,03801,621310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/09/2020,"People's United Bank, National Association",NH - 01
42560,HARRISVILLE,NH,03450,444190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/08/2020,"TD Bank, National Association",NH - 02
42513,ROCHESTER,NH,03866,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
42513,SALEM,NH,03079,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Northmark Bank,NH - 02
42500,LEBANON,NH,03766,541214,Corporation,Unanswered,Unanswered,Unanswered,,6,04/10/2020,Bar Harbor Bank & Trust,NH - 02
42500,MILFORD,NH,03055,812990,Corporation,Unanswered,Unanswered,Unanswered,,,05/06/2020,Celtic Bank Corporation,NH - 02
42500,MANCHESTER,NH,03105,621111,Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,Eastern Bank,NH - 01
42500,KEENE,NH,03431,813910,Professional Association,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 02
42500,NEW BOSTON,NH,03070,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,05/03/2020,"TD Bank, National Association",NH - 02
42500,HINSDALE,NH,03451,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 02
42500,BEDFORD,NH,03110,811211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/13/2020,"TD Bank, National Association",NH - 01
42500,LINCOLN,NH,03251,713110,Corporation,Unanswered,Unanswered,Unanswered,,4,05/09/2020,"Citizens Bank, National Association",NH - 02
42500,KEENE,NH,03431,453998,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,9,04/06/2020,Savings Bank of Walpole,NH - 02
42500,LANGDON,NH,03602,321113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/14/2020,Savings Bank of Walpole,NH - 02
42500,NEWPORT,NH,03773,812310,Corporation,White,Male Owned,Non-Veteran,,8,04/06/2020,Sugar River Bank,NH - 02
42500,CONCORD,NH,03301,441120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/06/2020,Sugar River Bank,NH - 02
42500,DERRY,NH,03038,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/28/2020,Enterprise Bank and Trust Company,NH - 01
42500,LACONIA,NH,03246,811121,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,4,04/07/2020,Meredith Village Savings Bank,NH - 01
42500,PORTSMOUTH,NH,03801,524210,Corporation,Unanswered,Unanswered,Unanswered,,5,04/07/2020,Sugar River Bank,NH - 01
42500,MANCHESTER,NH,03109,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,05/01/2020,"Bank of America, National Association",NH - 01
42500,EXETER,NH,03833,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/09/2020,"People's United Bank, National Association",NH - 01
42500,MANCHESTER,NH,03101,813219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/28/2020,Primary Bank,NH - 01
42500,NEW IPSWICH,NH,03071,238110,Corporation,Unanswered,Male Owned,Unanswered,,3,04/09/2020,Main Street Bank,NH - 02
42500,PELHAM,NH,03076,541410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/09/2020,Enterprise Bank and Trust Company,NH - 02
42500,MERRIMACK,NH,03054,115310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/09/2020,Granite State CU,NH - 01
42477.5,MANCHESTER,NH,03104,562910,Corporation,Unanswered,Male Owned,Unanswered,,7,04/28/2020,Eastern Bank,NH - 01
42417,MANCHESTER,NH,03103,,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
42415,WINDHAM,NH,03087,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,04/29/2020,"Bank of America, National Association",NH - 01
42400,PETERBOROUGH,NH,03458,541990,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,2,04/10/2020,"People's United Bank, National Association",NH - 02
42400,NASHUA,NH,03060,541110,Partnership,Unanswered,Unanswered,Unanswered,,3,04/16/2020,Bar Harbor Bank & Trust,NH - 02
42400,GORHAM,NH,03581,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,05/11/2020,Bank of New Hampshire,NH - 02
42400,MANCHESTER,NH,03103,711211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/27/2020,Intuit Financing Inc.,NH - 01
42400,HAMPTON,NH,03843,238140,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,06/04/2020,"Citizens Bank, National Association",NH - 01
42400,LEBANON,NH,03766,624120,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,04/08/2020,Mascoma Bank,NH - 02
42400,LACONIA,NH,03246,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/08/2020,Meredith Village Savings Bank,NH - 01
42395.47,CAMPTON,NH,03223,238910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/10/2020,Woodsville Guaranty Savings Bank,NH - 01
42373,PLAISTOW,NH,03865,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,06/22/2020,"Bank of America, National Association",NH - 01
42370,SALEM,NH,03079,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 02
42346,LITCHFIELD,NH,03052,238210,Corporation,Unanswered,Unanswered,Non-Veteran,,4,05/03/2020,"Bank of America, National Association",NH - 01
42327.65,LACONIA,NH,03246,722511,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,14,04/28/2020,Franklin Savings Bank,NH - 01
42317,EATON,NH,03832,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"TD Bank, National Association",NH - 01
42317,WOLFEBORO,NH,03894,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/14/2020,"People's United Bank, National Association",NH - 01
42317,RYE,NH,03870,541110,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,"People's United Bank, National Association",NH - 01
42312,MANCHESTER,NH,03101,446110,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
42300,DERRY,NH,03038,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,0,04/10/2020,Enterprise Bank and Trust Company,NH - 01
42300,MANCHESTER,NH,03102,813219,Corporation,White,Female Owned,Unanswered,,10,04/28/2020,St. Mary's Bank,NH - 01
42300,BELMONT,NH,03220,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/08/2020,Bank of New Hampshire,NH - 01
42300,HAMPTON,NH,03842,445110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,4,04/15/2020,Meredith Village Savings Bank,NH - 01
42300,MILFORD,NH,03055,333999,Corporation,White,Male Owned,Non-Veteran,,4,04/09/2020,Bar Harbor Bank & Trust,NH - 02
42275,LONDONDERRY,NH,03053,621399,Corporation,White,Unanswered,Unanswered,,3,04/07/2020,Eastern Bank,NH - 01
42260.1,SALEM,NH,03079,541380,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Bank of New England,NH - 02
42237,PORTSMOUTH,NH,03801,531110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/15/2020,"People's United Bank, National Association",NH - 01
42212,AUBURN,NH,03032,334413,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,5,04/27/2020,Eastern Bank,NH - 01
42200,LONDONDERRY,NH,03053,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,"Citizens Bank, National Association",NH - 01
42200,CONCORD,NH,03301,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,"Citizens Bank, National Association",NH - 02
42200,LEBANON,NH,03766,621391,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,2,04/27/2020,Mascoma Bank,NH - 02
42200,LACONIA,NH,03246,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/13/2020,Bank of New Hampshire,NH - 01
42200,NASHUA,NH,03060,453110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,Enterprise Bank and Trust Company,NH - 02
42200,HILLSBOROUGH,NH,03244,811490,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/07/2020,Bank of New Hampshire,NH - 02
42200,CHESTER,NH,03036,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",NH - 01
42200,NEW LONDON,NH,03257,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Bar Harbor Bank & Trust,NH - 02
42200,LONDONDERRY,NH,03053,713940,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9,04/15/2020,Berkshire Bank,NH - 01
42195,MANCHESTER,NH,03102,811111,Corporation,Unanswered,Male Owned,Non-Veteran,,3,04/10/2020,Eastern Bank,NH - 01
42172,NASHUA,NH,03060,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,05/13/2020,Enterprise Bank and Trust Company,NH - 02
42157,CONCORD,NH,03301,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/01/2020,"TD Bank, National Association",NH - 02
42128.5,PENACOOK,NH,03303,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/28/2020,"Santander Bank, National Association",NH - 02
42115.95,NORTH HAVERHILL,NH,03774,238110,Corporation,Unanswered,Male Owned,Veteran,,7,04/28/2020,Woodsville Guaranty Savings Bank,NH - 02
42105.95,DOVER,NH,03820,561611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/10/2020,"People's United Bank, National Association",NH - 01
42100,WEST OSSIPEE,NH,03890,623312,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/30/2020,"Citizens Bank, National Association",NH - 01
42100,BRISTOL,NH,03222,722511,Corporation,Unanswered,Unanswered,Unanswered,,12,04/13/2020,Bank of New Hampshire,NH - 02
42100,CLAREMONT,NH,03743,624120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/08/2020,Claremont Savings Bank,NH - 02
42100,MANCHESTER,NH,03103,811113,Partnership,Unanswered,Unanswered,Unanswered,,3,04/28/2020,First Bank of the Lake,NH - 01
42100,FRANCESTOWN,NH,03043,423310,Corporation,Unanswered,Unanswered,Unanswered,,3,04/09/2020,"People's United Bank, National Association",NH - 02
42100,SALEM,NH,03079,238210,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,3,04/15/2020,Enterprise Bank and Trust Company,NH - 02
42090,SOMERSWORTH,NH,03878,236115,Partnership,Unanswered,Unanswered,Unanswered,,0,05/07/2020,"TD Bank, National Association",NH - 01
42075,BEDFORD,NH,03110,561730,Corporation,White,Male Owned,Unanswered,,8,04/28/2020,Bellwether Community CU,NH - 01
42072,NORTH CONWAY,NH,03860,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/20/2020,"TD Bank, National Association",NH - 01
42007,BARRINGTON,NH,03825,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Service CU,NH - 01
42000,NEW LONDON,NH,03257,711110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/10/2020,Bar Harbor Bank & Trust,NH - 02
42000,PLYMOUTH,NH,03264,238150,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/10/2020,Northway Bank,NH - 01
42000,HANOVER,NH,03755,453220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,04/28/2020,Bar Harbor Bank & Trust,NH - 02
42000,CENTER CONWAY,NH,03813,447110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,0,04/16/2020,Northway Bank,NH - 01
42000,PORTSMOUTH,NH,03801,541810,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/29/2020,Bangor Savings Bank,NH - 01
42000,PELHAM,NH,03076,238210,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,4,04/13/2020,St. Mary's Bank,NH - 02
42000,NASHUA,NH,03063,531210,Corporation,White,Male Owned,Non-Veteran,,2,04/03/2020,Merrimack County Savings Bank,NH - 01
42000,SEABROOK,NH,03874,237310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/26/2020,Northway Bank,NH - 01
42000,DOVER,NH,03820,621111,Partnership,Unanswered,Unanswered,Unanswered,,0,04/14/2020,"TD Bank, National Association",NH - 01
42000,CONCORD,NH,03301,621310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/14/2020,Merrimack County Savings Bank,NH - 02
42000,GOFFSTOWN,NH,03045,441310,Corporation,Unanswered,Male Owned,Unanswered,,4,04/14/2020,Eastern Bank,NH - 01
42000,PLYMOUTH,NH,03264,812310,Corporation,Unanswered,Unanswered,Unanswered,,7,04/08/2020,Meredith Village Savings Bank,NH - 01
42000,PLYMOUTH,NH,03264,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/15/2020,St. Mary's Bank,NH - 01
42000,ENFIELD,NH,03748,541320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"Citizens Bank, National Association",NH - 02
41993,HAMPSTEAD,NH,03841,238990,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,3,04/08/2020,Eastern Bank,NH - 01
41945,NEWMARKET,NH,03857,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/15/2020,"People's United Bank, National Association",NH - 01
41937,SALEM,NH,03079,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/29/2020,"TD Bank, National Association",NH - 02
41937,ANTRIM,NH,03440,238290,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/30/2020,"People's United Bank, National Association",NH - 02
41930,NORTHFIELD,NH,03276,722511,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,12,04/28/2020,Franklin Savings Bank,NH - 01
41900,WEARE,NH,03281,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,12,04/10/2020,"People's United Bank, National Association",NH - 02
41900,WINDHAM,NH,03087,332322,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/29/2020,"Citizens Bank, National Association",NH - 01
41900,GILFORD,NH,03249,441310,Corporation,White,Male Owned,Non-Veteran,,3,04/06/2020,Bank of New Hampshire,NH - 01
41900,PORTSMOUTH,NH,03801,323111,Subchapter S Corporation,Unanswered,Male Owned,Veteran,,4,04/28/2020,Northeast Bank,NH - 01
41900,LOUDON,NH,03307,541330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/07/2020,Bank of New Hampshire,NH - 02
41900,LACONIA,NH,03246,622210,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,04/08/2020,Bank of New Hampshire,NH - 01
41900,MANCHESTER,NH,03109,334310,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",NH - 01
41900,DERRY,NH,03038,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,14,04/15/2020,St. Mary's Bank,NH - 01
41885,HAMPSTEAD,NH,03841,238910,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
41872,ROCHESTER,NH,03867,621310,Corporation,White,Female Owned,Non-Veteran,,3,04/14/2020,"TD Bank, National Association",NH - 01
41868.45,THORNTON,NH,03285,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/15/2020,Woodsville Guaranty Savings Bank,NH - 02
41865,NASHUA,NH,03064,561622,Corporation,Unanswered,Male Owned,Unanswered,,6,04/27/2020,"Santander Bank, National Association",NH - 02
41857,NASHUA,NH,03064,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/29/2020,First Home Bank,NH - 02
41850,NORTHWOOD,NH,03261,238910,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/11/2020,"TD Bank, National Association",NH - 01
41840,DURHAM,NH,03824,448140,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/10/2020,"People's United Bank, National Association",NH - 01
41837,MANCHESTER,NH,03104,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/10/2020,"People's United Bank, National Association",NH - 01
41837,NEWPORT,NH,03773,315990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/06/2020,Sugar River Bank,NH - 02
41832,KINGSTON,NH,03848,722513,Partnership,Unanswered,Unanswered,Unanswered,,0,04/15/2020,"TD Bank, National Association",NH - 01
41815,MILFORD,NH,03055,811111,Corporation,Unanswered,Male Owned,Non-Veteran,,4,04/28/2020,"People's United Bank, National Association",NH - 02
41800,NEWMARKET,NH,03857,811111,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,7,04/11/2020,"People's United Bank, National Association",NH - 01
41800,NASHUA,NH,03063,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/11/2020,Triangle CU,NH - 01
41800,AMHERST,NH,03031,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/30/2020,"Citizens Bank, National Association",NH - 02
41800,BRADFORD,NH,03221,811121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/30/2020,"Citizens Bank, National Association",NH - 02
41800,LINCOLN,NH,03251,721110,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,0,04/05/2020,Union Bank,NH - 02
41800,NASHUA,NH,03063,512110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/06/2020,Enterprise Bank and Trust Company,NH - 01
41800,HENNIKER,NH,03242,444220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/30/2020,Bangor Savings Bank,NH - 02
41800,MANCHESTER,NH,03104,541110,Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,Primary Bank,NH - 01
41800,EAST HAMPSTEAD,NH,03826,424470,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/09/2020,"People's United Bank, National Association",NH - 01
41797,RINDGE,NH,03461,722513,Corporation,Unanswered,Male Owned,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 02
41796.75,GRAFTON,NH,03240,561730,Corporation,Unanswered,Unanswered,Unanswered,,8,04/08/2020,Franklin Savings Bank,NH - 02
41750,MANCHESTER,NH,03104,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/08/2020,"TD Bank, National Association",NH - 01
41742.5,LACONIA,NH,03246,238210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,7,04/13/2020,Franklin Savings Bank,NH - 01
41740,PORTSMOUTH,NH,03801,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
41725,PORTSMOUTH,NH,03801,812113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/05/2020,"TD Bank, National Association",NH - 01
41700,MEREDITH,NH,03253,561730,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/29/2020,"Citizens Bank, National Association",NH - 01
41700,LONDONDERRY,NH,03053,713940,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,10,04/30/2020,Berkshire Bank,NH - 01
41700,MEREDITH,NH,03253,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/14/2020,Meredith Village Savings Bank,NH - 01
41700,NEWPORT,NH,03773,811121,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,04/07/2020,Sugar River Bank,NH - 02
41700,NORTH HAMPTON,NH,03862,541940,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,4,04/07/2020,"People's United Bank, National Association",NH - 01
41700,PLAISTOW,NH,03865,561740,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/08/2020,"People's United Bank, National Association",NH - 01
41695,HOLLIS,NH,03049,453998,Corporation,Unanswered,Unanswered,Unanswered,,2,05/05/2020,"Bank of America, National Association",NH - 02
41668,SEABROOK,NH,03874,236117,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,The Lowell Five Cent Savings Bank,NH - 01
41667,DOVER,NH,03820,523999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/29/2020,First Seacoast Bank,NH - 01
41667,RYE,NH,03870,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,"JPMorgan Chase Bank, National Association",NH - 01
41666.67,BRETTON WOODS,NH,03575,531210,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,2,04/28/2020,Woodsville Guaranty Savings Bank,NH - 02
41666.66,WINDHAM,NH,03087,451110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/13/2020,Camden National Bank,NH - 01
41666,WINDHAM,NH,03087,511210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/05/2020,"Bank of America, National Association",NH - 01
41666,FRANKLIN,NH,03235,541690,Corporation,Unanswered,Unanswered,Unanswered,,2,06/12/2020,"Kabbage, Inc.",NH - 01
41666,PORTSMOUTH,NH,03801,611430,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,2,04/29/2020,"Bank of America, National Association",NH - 01
41665,SALEM,NH,03079,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 02
41665,BEDFORD,NH,03110,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
41665,LACONIA,NH,03246,,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",NH - 01
41665,HOLLIS,NH,03049,561990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/11/2020,"TD Bank, National Association",NH - 02
41665,AMHERST,NH,03031,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/30/2020,Eastern Bank,NH - 02
41665,CONCORD,NH,03301,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",NH - 02
41627,PORTSMOUTH,NH,03801,541511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/12/2020,"TD Bank, National Association",NH - 01
41615,DOVER,NH,03820,611620,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,20,04/16/2020,Profile Bank,NH - 01
41600,WINDHAM,NH,03087,541211,Partnership,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",NH - 01
41600,BEDFORD,NH,03110,523930,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,2,04/15/2020,St. Mary's Bank,NH - 01
41600,BEDFORD,NH,03110,522298,Partnership,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Primary Bank,NH - 01
41600,NORTH HAMPTON,NH,03862,541613,Corporation,Unanswered,Unanswered,Unanswered,,2,05/21/2020,Sonabank,NH - 01
41600,HARRISVILLE,NH,03450,541310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Mascoma Bank,NH - 02
