LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
94600,BISMARCK,ND,58504,237310,Corporation,Unanswered,Unanswered,Unanswered,,12,04/10/2020,"Bremer Bank, National Association",ND - 00
94600,DICKINSON,ND,58601,811121,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,9,04/04/2020,"Dakota Community Bank & Trust, National Association",ND - 00
94600,GRAND FORKS,ND,58201,522310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/13/2020,"Alerus Financial, National Association",ND - 00
94600,DICKINSON,ND,58601,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/05/2020,Dacotah Bank,ND - 00
94600,FARGO,ND,58104,541219,Corporation,White,Female Owned,Non-Veteran,,10,04/05/2020,Town and Country CU,ND - 00
94600,GRAND FORKS,ND,58203,811111,Corporation,White,Female Owned,Non-Veteran,,8,04/05/2020,"Bremer Bank, National Association",ND - 00
94600,HAZEN,ND,58545,811310,Corporation,Unanswered,Unanswered,Unanswered,,13,04/27/2020,Capital CU,ND - 00
94600,GRAND FORKS,ND,58201,424720,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,11,04/06/2020,First State Bank,ND - 00
94600,FARGO,ND,58104,532490,Corporation,Unanswered,Unanswered,Unanswered,,5,04/07/2020,Bell Bank,ND - 00
94575,BINFORD,ND,58416,423810,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,10,04/06/2020,Farmers & Merchants Bank of North Dakota,ND - 00
94553,BISMARCK,ND,58503,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,28,04/14/2020,KeyBank National Association,ND - 00
94519.94,MILNOR,ND,58060,112111,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,"AgCountry Farm Credit Service, PCA",ND - 00
94500,FARGO,ND,58103,711130,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/08/2020,Gate City Bank,ND - 00
94437,GRAND FORKS,ND,58201,721110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,11,04/15/2020,United Savings CU,ND - 00
94200,BISMARCK,ND,58504,238110,Subchapter S Corporation,White,Male Owned,Non-Veteran,,10,04/03/2020,Starion Bank,ND - 00
94200,DICKINSON,ND,58601,213112,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,6,04/03/2020,American Bank Center,ND - 00
94100,DICKINSON,ND,58601,441320,Corporation,Unanswered,Female Owned,Unanswered,,14,04/03/2020,"Dakota Community Bank & Trust, National Association",ND - 00
94090,NEW ENGLAND,ND,58647,111140,Partnership,White,Female Owned,Unanswered,,8,04/10/2020,Bank Forward,ND - 00
94000,DES LACS,ND,58733,238910,Corporation,White,Male Owned,Non-Veteran,,7,04/03/2020,United Community Bank of North Dakota,ND - 00
94000,GRAND FORKS,ND,58201,922130,Corporation,White,Male Owned,Non-Veteran,,4,04/03/2020,Kirkwood Bank & Trust Co,ND - 00
94000,BISMARCK,ND,58501,621310,Corporation,White,Female Owned,Non-Veteran,,10,04/03/2020,Kirkwood Bank & Trust Co,ND - 00
94000,WEST FARGO,ND,58078,611691,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,30,04/13/2020,"Alerus Financial, National Association",ND - 00
94000,BISMARCK,ND,58503,713910,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/15/2020,"Bremer Bank, National Association",ND - 00
93900,HARVEY,ND,58341,445110,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,25,04/05/2020,First State Bank of Harvey,ND - 00
93900,MINOT,ND,58702,333992,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/09/2020,First International Bank & Trust,ND - 00
93802.5,JAMESTOWN,ND,58401,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/06/2020,First Community CU,ND - 00
93800,MANDAN,ND,58554,812910,Non-Profit Organization,Unanswered,Male Owned,Non-Veteran,Y,17,04/13/2020,Capital CU,ND - 00
93800,BISMARCK,ND,58503,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/05/2020,American Bank Center,ND - 00
93700,DICKINSON,ND,58601,722513,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,26,04/04/2020,Choice Financial Group,ND - 00
93700,BISMARCK,ND,58504,531210,Corporation,White,Female Owned,Non-Veteran,,9,04/05/2020,BNC National Bank,ND - 00
93700,BISMARCK,ND,58504,445110,Corporation,Unanswered,Unanswered,Unanswered,,17,04/28/2020,Capital CU,ND - 00
93650,GLENBURN,ND,58740,332312,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/27/2020,United Community Bank of North Dakota,ND - 00
93620,HANKINSON,ND,58041,621210,Corporation,Unanswered,Unanswered,Unanswered,,10,04/07/2020,Lincoln State Bank,ND - 00
93607,WEST FARGO,ND,58078,561790,Subchapter S Corporation,White,Male Owned,Non-Veteran,,8,04/10/2020,Union State Bank of Fargo,ND - 00
93600,MINOT,ND,58701,485310,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,20,04/04/2020,First International Bank & Trust,ND - 00
93600,FARGO,ND,58103,721110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,7,04/04/2020,Cornerstone Bank,ND - 00
93600,GRAND FORKS,ND,58201,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/05/2020,"Bremer Bank, National Association",ND - 00
93600,FARGO,ND,58103,484121,Corporation,Unanswered,Unanswered,Unanswered,,4,04/06/2020,First International Bank & Trust,ND - 00
93580,AMIDON,ND,58620,484110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/27/2020,Dakota West CU,ND - 00
93580,HANKINSON,ND,58041,333515,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/08/2020,Lincoln State Bank,ND - 00
93500,WEST FARGO,ND,58078,624410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,31,04/13/2020,"Alerus Financial, National Association",ND - 00
93500,VALLEY CITY,ND,58072,811198,Corporation,Unanswered,Unanswered,Unanswered,,10,04/14/2020,Dacotah Bank,ND - 00
93500,BISMARCK,ND,58507,623990,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,04/28/2020,"Bremer Bank, National Association",ND - 00
93462,NAPOLEON,ND,58561,236115,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,16,04/15/2020,Stock Growers Bank,ND - 00
93400,FARGO,ND,58103,721110,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,13,04/05/2020,First State Bank,ND - 00
93400,STANLEY,ND,58784,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/15/2020,VISIONBank,ND - 00
93400,MINOT,ND,58701,541211,Corporation,White,Female Owned,Unanswered,,8,04/15/2020,First International Bank & Trust,ND - 00
93400,FARGO,ND,58102,445310,Subchapter S Corporation,White,Male Owned,Non-Veteran,,20,04/15/2020,VISIONBank,ND - 00
93335,WILLISTON,ND,58801,811412,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/13/2020,Gate City Bank,ND - 00
93300,DICKINSON,ND,58601,236115,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,7,04/03/2020,Cornerstone Bank,ND - 00
93300,ROCKLAKE,ND,58365,115114,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,22,04/14/2020,Dacotah Bank,ND - 00
93100,BISMARCK,ND,58501,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,04/16/2020,"Bremer Bank, National Association",ND - 00
93100,MINOT,ND,58701,621511,Corporation,Unanswered,Unanswered,Unanswered,,8,04/05/2020,Dacotah Bank,ND - 00
93100,FARGO,ND,58102,531210,Corporation,Unanswered,Unanswered,Unanswered,,7,04/05/2020,Bell Bank,ND - 00
93100,WILLISTON,ND,58801,811121,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/06/2020,First State Bank & Trust,ND - 00
93000,WEST FARGO,ND,58078,237110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,7,04/03/2020,Kirkwood Bank & Trust Co,ND - 00
93000,FARGO,ND,58103,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,9,04/06/2020,Bank Forward,ND - 00
92900,FARGO,ND,58104,238220,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,10,04/06/2020,First International Bank & Trust,ND - 00
92800,TIOGA,ND,58852,484230,Corporation,White,Female Owned,Unanswered,,6,04/27/2020,American State Bank & Trust Company of Williston,ND - 00
92777,GWINNER,ND,58040,541618,Corporation,Unanswered,Unanswered,Unanswered,,5,05/03/2020,"U.S. Bank, National Association",ND - 00
92700,BISMARCK,ND,58503,621111,Subchapter S Corporation,White,Male Owned,Unanswered,,12,04/03/2020,American Bank Center,ND - 00
92691,FARGO,ND,58103,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,06/05/2020,"U.S. Bank, National Association",ND - 00
92670,DUNSEITH,ND,58329,238140,Corporation,Unanswered,Unanswered,Unanswered,,15,04/27/2020,North Star Community CU,ND - 00
92600,GRAND FORKS,ND,58201,722513,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,39,04/04/2020,First International Bank & Trust,ND - 00
92565,BISMARCK,ND,58501,721199,Corporation,Unanswered,Unanswered,Unanswered,,,05/12/2020,Celtic Bank Corporation,ND - 00
92527,JAMESTOWN,ND,58401,111110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,10,04/14/2020,Bank Forward,ND - 00
92500,MINOT,ND,58702,213112,Limited  Liability Company(LLC),Hispanic,Unanswered,Unanswered,,13,04/03/2020,BlackRidgeBANK,ND - 00
92500,WEST FARGO,ND,58078,332311,Corporation,White,Male Owned,Unanswered,,13,04/04/2020,Cornerstone Bank,ND - 00
92500,HAVANA,ND,58043,115112,Corporation,White,Male Owned,Non-Veteran,,,04/08/2020,BankNorth,ND - 00
92400,FARGO,ND,58103,722513,Corporation,Unanswered,Male Owned,Non-Veteran,,36,04/07/2020,Bell Bank,ND - 00
92395.2,MOHALL,ND,58761,541690,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,The Citizens State Bank at Mohall,ND - 00
92300,BOWMAN,ND,58623,811310,Subchapter S Corporation,White,Unanswered,Unanswered,,6,04/06/2020,Dakota Western Bank,ND - 00
92297,NAPOLEON,ND,58561,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/06/2020,Stock Growers Bank,ND - 00
92100,WATFORD CITY,ND,58854,621320,Corporation,Unanswered,Female Owned,Unanswered,,8,04/04/2020,First International Bank & Trust,ND - 00
92010,MANDAN,ND,58554,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/14/2020,Starion Bank,ND - 00
92000,BISMARCK,ND,58504,238330,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,8,04/10/2020,Starion Bank,ND - 00
92000,FARGO,ND,58102,323111,Corporation,Unanswered,Unanswered,Unanswered,,10,04/05/2020,Bell Bank,ND - 00
92000,BISMARCK,ND,58504,523120,Corporation,Unanswered,Unanswered,Unanswered,,5,04/05/2020,Choice Financial Group,ND - 00
92000,BISMARCK,ND,58501,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,,04/07/2020,Kirkwood Bank & Trust Co,ND - 00
91995,BISMARCK,ND,58501,813312,Trust,Unanswered,Unanswered,Unanswered,,5,05/14/2020,Starion Bank,ND - 00
91900,MINOT,ND,58701,213112,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,5,04/04/2020,First Western Bank & Trust,ND - 00
91900,WATFORD CITY,ND,58854,621210,Corporation,Unanswered,Unanswered,Unanswered,,9,04/04/2020,First International Bank & Trust,ND - 00
91847,GRAND FORKS,ND,58201,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/07/2020,Bank Forward,ND - 00
91816,FARGO,ND,58103,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/13/2020,Gate City Bank,ND - 00
91800,DICKINSON,ND,58601,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/08/2020,Dacotah Bank,ND - 00
91800,BISMARCK,ND,58504,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/09/2020,Starion Bank,ND - 00
91700,WILLISTON,ND,58801,238120,Corporation,White,Male Owned,Non-Veteran,,8,04/03/2020,American State Bank & Trust Company of Williston,ND - 00
91700,GRAND FORKS,ND,58203,721110,Corporation,Unanswered,Unanswered,Unanswered,,15,04/05/2020,First State Bank,ND - 00
91697.5,HILLSBORO,ND,58045,484230,Limited  Liability Company(LLC),White,Male Owned,Veteran,,10,04/08/2020,The Goose River Bank,ND - 00
91600,BISMARCK,ND,58504,115112,Corporation,Unanswered,Unanswered,Unanswered,,11,04/03/2020,American Bank Center,ND - 00
91600,MANDAN,ND,58554,541330,Corporation,Unanswered,Unanswered,Unanswered,,9,04/09/2020,Starion Bank,ND - 00
91600,KULM,ND,58456,811310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/09/2020,Bank Forward,ND - 00
91532,ELGIN,ND,58533,424510,Corporation,Unanswered,Unanswered,Unanswered,,5,04/13/2020,First International Bank & Trust,ND - 00
91500,EDINBURG,ND,58227,447110,Cooperative,Unanswered,Unanswered,Unanswered,,21,04/10/2020,Citizens State Bank of Lankin,ND - 00
91500,BISMARCK,ND,58501,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/07/2020,First International Bank & Trust,ND - 00
91400,MINOT,ND,58701,541940,Corporation,White,Female Owned,Non-Veteran,,7,04/04/2020,First Western Bank & Trust,ND - 00
91400,WILLISTON,ND,58801,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,18,04/13/2020,First State Bank & Trust,ND - 00
91400,BISMARCK,ND,58501,621330,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9,04/07/2020,American Bank Center,ND - 00
91400,FARGO,ND,58104,541611,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/09/2020,First International Bank & Trust,ND - 00
91300,JAMESTOWN,ND,58401,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,19,04/08/2020,Unison Bank,ND - 00
91200,YORK,ND,58386,811111,Cooperative,Unanswered,Unanswered,Unanswered,,7,04/03/2020,United Community Bank of North Dakota,ND - 00
91100,RAY,ND,58849,713910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/05/2020,First State Bank & Trust,ND - 00
91100,FARGO,ND,58102,441310,Subchapter S Corporation,White,Male Owned,Unanswered,,15,04/14/2020,Cornerstone Bank,ND - 00
91100,WEST FARGO,ND,58078,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,19,04/08/2020,Bell Bank,ND - 00
91000,DEVILS LAKE,ND,58301,621210,Sole Proprietorship,White,Female Owned,Non-Veteran,,7,04/03/2020,Ramsey National Bank,ND - 00
91000,LANGDON,ND,58249,311224,Corporation,White,Male Owned,Non-Veteran,,8,04/05/2020,Choice Financial Group,ND - 00
91000,FARGO,ND,58103,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,38,04/14/2020,"Alerus Financial, National Association",ND - 00
90900,WILLISTON,ND,58802,213112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/10/2020,KeyBank National Association,ND - 00
90800,WEST FARGO,ND,58078,332813,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/06/2020,Town and Country CU,ND - 00
90800,GRAFTON,ND,58237,562219,Corporation,Unanswered,Unanswered,Unanswered,,,04/28/2020,"Bremer Bank, National Association",ND - 00
90700,GRASSY BUTTE,ND,58634,447190,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,11,04/04/2020,First International Bank & Trust,ND - 00
90700,FARGO,ND,58104,531120,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,8,04/07/2020,Bank Forward,ND - 00
90700,WEST FARGO,ND,58078,484121,Limited  Liability Company(LLC),White,Female Owned,Unanswered,,17,04/15/2020,Security State Bank of Fergus Falls,ND - 00
90600,WAHPETON,ND,58075,423130,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,8,04/12/2020,"Alerus Financial, National Association",ND - 00
90500,FARGO,ND,58104,531390,Corporation,White,Male Owned,Non-Veteran,,6,04/04/2020,First International Bank & Trust,ND - 00
90500,BALDWIN,ND,58521,111421,Corporation,Unanswered,Unanswered,Unanswered,,7,04/05/2020,BNC National Bank,ND - 00
90500,WEST FARGO,ND,58078,484210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/07/2020,Bell Bank,ND - 00
90500,BISMARCK,ND,58501,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,12,04/07/2020,Gate City Bank,ND - 00
90497,MINOT,ND,58701,488410,Corporation,White,Female Owned,Non-Veteran,,0,04/15/2020,Gate City Bank,ND - 00
90400,STANLEY,ND,58784,811192,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/13/2020,BNC National Bank,ND - 00
90400,GRAND FORKS,ND,58201,621210,Corporation,Unanswered,Unanswered,Unanswered,,7,04/13/2020,First International Bank & Trust,ND - 00
90307,VALLEY CITY,ND,58072,621910,Subchapter S Corporation,White,Male Owned,Unanswered,,19,04/15/2020,First Community CU,ND - 00
90300,FARGO,ND,58103,721110,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,15,04/04/2020,First International Bank & Trust,ND - 00
90300,MANDAN,ND,58554,236210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,6,04/08/2020,Security First Bank of North Dakota,ND - 00
90300,FARGO,ND,58103,621210,Corporation,Unanswered,Male Owned,Non-Veteran,,10,04/28/2020,Bell Bank,ND - 00
90272,JAMESTOWN,ND,58401,811111,Corporation,White,Male Owned,Unanswered,,10,04/14/2020,Bank Forward,ND - 00
90230,DICKINSON,ND,58601,811122,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/13/2020,Gate City Bank,ND - 00
90200,WILLISTON,ND,58801,441222,Subchapter S Corporation,White,Male Owned,Non-Veteran,,9,04/03/2020,American State Bank & Trust Company of Williston,ND - 00
90200,JAMESTOWN,ND,58401,484110,Corporation,White,Male Owned,Non-Veteran,,8,04/04/2020,Bank Forward,ND - 00
90200,MINOT,ND,58701,621210,Corporation,White,Male Owned,Non-Veteran,,10,04/04/2020,First Western Bank & Trust,ND - 00
90200,MANDAN,ND,58554,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/08/2020,Security First Bank of North Dakota,ND - 00
90200,FARGO,ND,58103,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,42,04/15/2020,"Alerus Financial, National Association",ND - 00
90192.09,FINLEY,ND,58230,237990,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,5,04/06/2020,The Goose River Bank,ND - 00
90169,MINTO,ND,58261,115112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/08/2020,KodaBank,ND - 00
90100,BISMARCK,ND,58503,722513,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,16,04/03/2020,BlackRidgeBANK,ND - 00
90100,MINOT,ND,58701,722511,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,23,04/03/2020,First Western Bank & Trust,ND - 00
90000,FARGO,ND,58103,811192,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,26,04/03/2020,First International Bank & Trust,ND - 00
90000,WEST FARGO,ND,58078,484110,Corporation,Unanswered,Unanswered,Unanswered,,5,04/04/2020,Cornerstone Bank,ND - 00
90000,WILLISTON,ND,58801,722410,Subchapter S Corporation,White,Male Owned,Unanswered,,21,04/04/2020,First State Bank & Trust,ND - 00
90000,DICKINSON,ND,58601,621210,Corporation,White,Female Owned,Unanswered,,6,04/13/2020,Kirkwood Bank & Trust Co,ND - 00
90000,MINOT,ND,58701,213112,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,10,04/06/2020,First Western Bank & Trust,ND - 00
90000,BISMARCK,ND,58503,541940,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13,04/14/2020,Starion Bank,ND - 00
90000,BISMARCK,ND,58501,922130,Corporation,White,Female Owned,Unanswered,,6,04/08/2020,Kirkwood Bank & Trust Co,ND - 00
90000,WILLISTON,ND,58801,999990,Corporation,Unanswered,Unanswered,Unanswered,,3,05/03/2020,Cross River Bank,ND - 00
90000,DICKINSON,ND,58601,484110,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,5,04/15/2020,Choice Financial Group,ND - 00
89900,FARGO,ND,58103,621210,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Bell Bank,ND - 00
89900,FARGO,ND,58104,621310,Corporation,White,Male Owned,Non-Veteran,,9,04/04/2020,Bank Forward,ND - 00
89830,DICKINSON,ND,58601,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/28/2020,Glacier Bank,ND - 00
89817,GRAND FORKS,ND,58202,712110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,04/28/2020,Frandsen Bank & Trust,ND - 00
89800,FARGO,ND,58102,624410,Subchapter S Corporation,White,Female Owned,Unanswered,,25,04/03/2020,American Federal Bank,ND - 00
89800,FARGO,ND,58102,812990,Subchapter S Corporation,White,Unanswered,Non-Veteran,,10,04/05/2020,VISIONBank,ND - 00
89800,FARGO,ND,58103,541219,Corporation,Unanswered,Unanswered,Unanswered,,10,04/05/2020,Western State Bank,ND - 00
89800,GRAND FORKS,ND,58201,611620,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,34,04/05/2020,"Bremer Bank, National Association",ND - 00
89800,MADDOCK,ND,58348,238140,Corporation,White,Male Owned,Unanswered,,9,04/08/2020,First International Bank & Trust,ND - 00
89700,HOOPLE,ND,58243,111211,Partnership,White,Unanswered,Unanswered,,7,04/04/2020,First United Bank,ND - 00
89600,NEW TOWN,ND,58763,213112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,Cornerstone Bank,ND - 00
89600,BISMARCK,ND,58501,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,7,04/06/2020,American Bank Center,ND - 00
89500,FARGO,ND,58103,561730,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,04/07/2020,First International Bank & Trust,ND - 00
89500,BISMARCK,ND,58501,722511,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,18,04/09/2020,BNC National Bank,ND - 00
89485,MINOT,ND,58701,813920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",ND - 00
89430,GRAND FORKS,ND,58201,531311,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,12,04/15/2020,First Community CU,ND - 00
89400,WILLISTON,ND,58802,811121,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,7,04/15/2020,First International Bank & Trust,ND - 00
89338.75,BISMARCK,ND,58501,443141,Corporation,Unanswered,Male Owned,Unanswered,,8,04/05/2020,Choice Financial Group,ND - 00
89300,WEST FARGO,ND,58078,531110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,14,04/06/2020,"Northwestern Bank, National Association",ND - 00
89200,DEVILS LAKE,ND,58301,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/03/2020,Ramsey National Bank,ND - 00
89200,PINGREE,ND,58476,111211,Partnership,Unanswered,Unanswered,Unanswered,,21,04/13/2020,"Bremer Bank, National Association",ND - 00
89147,MANDAN,ND,58554,483211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/29/2020,Starion Bank,ND - 00
89144.17,NECHE,ND,58265,423120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/15/2020,"U.S. Bank, National Association",ND - 00
89100,WILLISTON,ND,58801,721110,Limited Liability Partnership,Unanswered,Male Owned,Unanswered,,16,04/03/2020,BlackRidgeBANK,ND - 00
89100,BEULAH,ND,58523,541110,Sole Proprietorship,White,Male Owned,Non-Veteran,,20,04/06/2020,First Security Bank-West,ND - 00
89000,DICKINSON,ND,58601,621210,Subchapter S Corporation,White,Male Owned,Veteran,,12,04/03/2020,Cornerstone Bank,ND - 00
89000,FARGO,ND,58103,561311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/05/2020,Gate City Bank,ND - 00
89000,BISMARCK,ND,58504,453220,Corporation,White,Male Owned,Unanswered,,43,04/06/2020,Kirkwood Bank & Trust Co,ND - 00
88900,MINOT,ND,58701,423310,Subchapter S Corporation,White,Male Owned,Non-Veteran,,11,04/04/2020,First Western Bank & Trust,ND - 00
88900,FARGO,ND,58104,621111,Corporation,Unanswered,Unanswered,Unanswered,,5,04/06/2020,First International Bank & Trust,ND - 00
88900,LANGDON,ND,58249,515112,Corporation,Unanswered,Male Owned,Non-Veteran,,11,04/08/2020,Choice Financial Group,ND - 00
88800,WILLISTON,ND,58801,443141,Corporation,White,Unanswered,Unanswered,,11,04/03/2020,American State Bank & Trust Company of Williston,ND - 00
88800,COLFAX,ND,58018,238990,Corporation,White,Female Owned,Non-Veteran,,17,04/04/2020,Bank Forward,ND - 00
88800,MINOT,ND,58703,238140,Subchapter S Corporation,White,Unanswered,Unanswered,,6,04/06/2020,Dacotah Bank,ND - 00
88776,WATFORD CITY,ND,58854,213111,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,,04/27/2020,Dakota West CU,ND - 00
88700,WEST FARGO,ND,58078,321920,Corporation,White,Male Owned,Unanswered,,11,04/03/2020,Town and Country CU,ND - 00
88700,BEULAH,ND,58523,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,27,04/03/2020,Ramsey National Bank,ND - 00
88700,FARGO,ND,58103,713990,Corporation,White,Male Owned,Non-Veteran,,57,04/06/2020,Bell Bank,ND - 00
88600,JAMESTOWN,ND,58401,443141,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/07/2020,Unison Bank,ND - 00
88600,BISMARCK,ND,58504,621210,Subchapter S Corporation,White,Male Owned,Unanswered,,11,04/15/2020,Choice Financial Group,ND - 00
88513.34,FARGO,ND,58102,445310,Corporation,Unanswered,Unanswered,Unanswered,,21,04/27/2020,American Federal Bank,ND - 00
88500,GRAND FORKS,ND,58201,541613,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/10/2020,"Alerus Financial, National Association",ND - 00
88500,BISMARCK,ND,58501,339114,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,6,04/03/2020,Starion Bank,ND - 00
88500,MINOT,ND,58701,811192,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,20,04/03/2020,First International Bank & Trust,ND - 00
88500,BISMARCK,ND,58501,523120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/13/2020,First International Bank & Trust,ND - 00
88500,DICKINSON,ND,58601,541110,Corporation,White,Female Owned,Unanswered,,7,04/08/2020,American Bank Center,ND - 00
88329,GRAND FORKS,ND,58203,238990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/27/2020,Border Bank,ND - 00
88300,BISMARCK,ND,58503,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,04/13/2020,BNC National Bank,ND - 00
88300,RICHARDTON,ND,58652,112130,Partnership,Unanswered,Unanswered,Unanswered,,7,04/06/2020,Choice Financial Group,ND - 00
88300,DAHLEN,ND,58224,493130,Corporation,White,Male Owned,Unanswered,,6,04/06/2020,Choice Financial Group,ND - 00
