LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
47415.64,WASHINGTON,DC,20003,453310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
47414,WASHINGTON,DC,20036,813410,Corporation,Unanswered,Unanswered,Unanswered,,3,05/03/2020,"Bank of America, National Association",DC - 00
47400,WASHINGTON,DC,20001,712110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,05/03/2020,"PNC Bank, National Association",DC - 00
47400,WASHINGTON,DC,20019,999990,Corporation,Unanswered,Unanswered,Unanswered,,11,04/30/2020,"Capital Bank, National Association",DC - 00
47400,WASHINGTON,DC,20036,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,05/03/2020,"Newtek Small Business Finance, Inc.",DC - 00
47378,WASHINGTON,DC,20036,334417,Corporation,Unanswered,Unanswered,Unanswered,,2,05/13/2020,"Bank of America, National Association",DC - 00
47310,WASHINGTON,DC,20036,541320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,EagleBank,DC - 00
47307,WASHINGTON,DC,20003,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/29/2020,First Bank of the Lake,DC - 00
47300,WASHINGTON,DC,20036,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
47300,WASHINGTON,DC,20002,424470,Corporation,Asian,Female Owned,Non-Veteran,,4,04/09/2020,Woori America Bank,DC - 00
47243,WASHINGTON,DC,20007,512131,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,05/03/2020,"Bank of America, National Association",DC - 00
47200,WASHINGTON,DC,20036,621210,Corporation,Unanswered,Unanswered,Unanswered,,7,04/29/2020,"PNC Bank, National Association",DC - 00
47187,WASHINGTON,DC,20009,531311,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,EagleBank,DC - 00
47184,WASHINGTON,DC,20007,921110,Corporation,Unanswered,Unanswered,Unanswered,,3,05/13/2020,"Bank of America, National Association",DC - 00
47141,WASHINGTON,DC,20009,332323,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/28/2020,Bank of Ann Arbor,DC - 00
47125,WASHINGTON,DC,20010,238990,Corporation,Unanswered,Unanswered,Unanswered,,4,05/02/2020,"Bank of America, National Association",DC - 00
47110,WASHINGTON,DC,20001,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/14/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
47100,WASHINGTON,DC,20006,541820,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,3,05/27/2020,United Bank,DC - 00
47100,WASHINGTON,DC,20009,444130,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,8,04/14/2020,City National Bank,DC - 00
47100,WASHINGTON DC,DC,20006,,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Citibank, N.A.",DC - 00
47050,WASHINGTON,DC,20009,813211,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,04/27/2020,EagleBank,DC - 00
47045,WASHINGTON,DC,20019,813110,Professional Association,Unanswered,Unanswered,Unanswered,,10,05/01/2020,Industrial Bank,DC - 00
47042,WASHINGTON,DC,20003,721199,Corporation,Unanswered,Unanswered,Unanswered,,7,04/30/2020,Cross River Bank,DC - 00
47039,WASHINGTON,DC,20011,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,Customers Bank,DC - 00
47000,WASHINGTON,DC,20002,621410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/29/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
47000,WASHINGTON,DC,20010,624410,Non-Profit Organization,White,Female Owned,Non-Veteran,Y,4,04/29/2020,"immito, LLC",DC - 00
47000,WASHINGTON,DC,20003,722511,Corporation,Unanswered,Unanswered,Unanswered,,12,05/15/2020,Atlantic Union Bank,DC - 00
47000,WASHINGTON,DC,20006,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/07/2020,United Bank,DC - 00
47000,WASHINGTON,DC,20005,453998,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,05/03/2020,"PNC Bank, National Association",DC - 00
46997,WASHINGTON,DC,20007,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/27/2020,EagleBank,DC - 00
46995,WASHINGTON,DC,20020,621210,Corporation,Unanswered,Unanswered,Unanswered,,4,04/12/2020,"TD Bank, National Association",DC - 00
46970,WASHINGTON,DC,20016,524210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/17/2020,"Capital One, National Association",DC - 00
46921,WASHINGTON,DC,20036,541990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,06/17/2020,Cross River Bank,DC - 00
46910,WASHINGTON,DC,20001,721199,Professional Association,Unanswered,Unanswered,Unanswered,,,04/30/2020,Celtic Bank Corporation,DC - 00
46878,WASHINGTON DC,DC,20005,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,06/18/2020,"FC Marketplace, LLC (dba Funding Circle)",DC - 00
46800,WASHINGTON,DC,20007,531120,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,2,04/27/2020,United Bank,DC - 00
46796,WASHINGTON,DC,20036,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/27/2020,"Bank of America, National Association",DC - 00
46785,WASHINGTON,DC,20001,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,05/06/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
46744.75,WASHINGTON,DC,20001,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/12/2020,"Presidential Bank, FSB",DC - 00
46700,WASHINGTON,DC,20009,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Capital One, National Association",DC - 00
46700,WASHINGTON,DC,20003,541612,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/03/2020,"Citibank, N.A.",DC - 00
46686,WASHINGTON,DC,20011,624410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,05/03/2020,"Bank of America, National Association",DC - 00
46674,WASHINGTON,DC,20016,812320,Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,"Bank of America, National Association",DC - 00
46666.67,WASHINGTON,DC,20001,541990,Corporation,Unanswered,Unanswered,Unanswered,,2,05/01/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
46646,WASHINGTON,DC,20011,711320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,Industrial Bank,DC - 00
46642.2,DC,DC,20008,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/30/2020,Cross River Bank,DC - 00
46638,WASHINGTON,DC,20037,621210,Corporation,Unanswered,Unanswered,Unanswered,,0,05/27/2020,"Capital One, National Association",DC - 00
46596,WASHINGTON,DC,20003,531312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,The National Capital Bank of Washington,DC - 00
46586,WASHINGTON,DC,20003,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,05/03/2020,"Bank of America, National Association",DC - 00
46582,WASHINGTON,DC,20019,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,5,06/01/2020,Intuit Financing Inc.,DC - 00
46575,WASHINGTON,DC,20002,561499,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
46562,WASHINGTON,DC,20006,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/15/2020,WebBank,DC - 00
46560,WASHINGTON,DC,20006,722513,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,04/27/2020,Congressional Bank,DC - 00
46547,WASHINGTON,DC,20003,524210,Partnership,Unanswered,Unanswered,Unanswered,,0,04/14/2020,"TD Bank, National Association",DC - 00
46500,WASHINGTON,DC,20017,445310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/27/2020,"Capital Bank, National Association",DC - 00
46460,WASHINGTON,DC,20017,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
46430,WASHINGTON,DC,20036,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/06/2020,EagleBank,DC - 00
46412,WASHINGTON,DC,20009,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,"JPMorgan Chase Bank, National Association",DC - 00
46400,WASHINGTON,DC,20006,541110,Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,Carter FCU,DC - 00
46299.14,WASHINGTON,DC,20037,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,05/01/2020,Celtic Bank Corporation,DC - 00
46297,WASHINGTON,DC,20019,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/13/2020,Celtic Bank Corporation,DC - 00
46276,WASHINGTON,DC,20012,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/29/2020,"Harvest Small Business Finance, LLC",DC - 00
46262.5,WASHINGTON,DC,20005,722511,Corporation,Unanswered,Male Owned,Unanswered,,,04/28/2020,The Freedom Bank of Virginia,DC - 00
46250,WASHINGTON,DC,20006,999990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",DC - 00
46205,WASHINGTON,DC,20001,541519,Corporation,Unanswered,Unanswered,Unanswered,,3,06/10/2020,"TD Bank, National Association",DC - 00
46205,WASHINGTON,DC,20036,712110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,05/28/2020,"Kabbage, Inc.",DC - 00
46201,WASHINGTON,DC,20019,519190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,06/05/2020,"Wells Fargo Bank, National Association",DC - 00
46200,WASHINGTON,DC,20006,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,05/06/2020,"PNC Bank, National Association",DC - 00
46158,WASHINGTON,DC,20006,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/30/2020,"Bank of America, National Association",DC - 00
46100,WASHINGTON,DC,20002,624310,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/15/2020,Manufacturers and Traders Trust Company,DC - 00
46100,WASHINGTON,DC,20036,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,04/15/2020,"Newtek Small Business Finance, Inc.",DC - 00
46057,WASHINGTON,DC,20036,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/13/2020,John Marshall Bank,DC - 00
46045,WASHINGTON,DC,20001,722511,Corporation,Unanswered,Unanswered,Unanswered,,0,05/02/2020,"Wells Fargo Bank, National Association",DC - 00
46040,WASHINGTON,DC,20002,722515,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,10,04/11/2020,Sandy Spring Bank,DC - 00
46000,WASHINGTON,DC,20017,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/29/2020,United Bank,DC - 00
46000,WASHINGTON,DC,20020,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",DC - 00
46000,WASHINGTON,DC,20011,561110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,06/26/2020,MBE Capital Partners,DC - 00
46000,WASHINGTON,DC,20006,561710,Corporation,Unanswered,Unanswered,Unanswered,,4,05/12/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
46000,WASHINGTON,DC,20006,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Capital One, National Association",DC - 00
45990,WASHINGTON,DC,20036,,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,05/03/2020,"Bank of America, National Association",DC - 00
45947,ELIZABETH SHRADER,DC,20010,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/02/2020,"Bank of America, National Association",DC - 00
45900,WASHINGTON,DC,20008,541512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/28/2020,Manufacturers and Traders Trust Company,DC - 00
45868.31,"WASHINGTON, DC",DC,20007,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,0,04/29/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
45855,WASHINGTON,DC,20036,541310,Corporation,Unanswered,Unanswered,Unanswered,,4,05/03/2020,"Bank of America, National Association",DC - 00
45837,WASHINGTON,DC,20009,722514,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/27/2020,EagleBank,DC - 00
45831,WASHINGTON,DC,20009,,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
45822,WASHINGTON,DC,20006,541511,Corporation,Unanswered,Male Owned,Non-Veteran,,3,05/03/2020,"Bank of America, National Association",DC - 00
45800,WASHINGTON,DC,20008,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/13/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
45800,WASHINGTON,DC,20032,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/15/2020,Manufacturers and Traders Trust Company,DC - 00
45789,WASHINGTON,DC,20010,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,05/03/2020,"Bank of America, National Association",DC - 00
45770,WASHINGTON,DC,20002,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,7,04/15/2020,Sandy Spring Bank,DC - 00
45745,WASHINGTON,DC,20015,541219,Corporation,Unanswered,Unanswered,Unanswered,,1,05/03/2020,"Bank of America, National Association",DC - 00
45700,WASHINGTON,DC,20006,611710,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,"Capital One, National Association",DC - 00
45700,WASHINGTON,DC,20016,621210,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
45699.02,WASHINGTON,DC,20005,541820,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/16/2020,American Express National Bank,DC - 00
45663.36,WASHINGTON,DC,20019,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,26,04/29/2020,Celtic Bank Corporation,DC - 00
45658,WASHINGTON,DC,20005,711410,Partnership,Unanswered,Unanswered,Unanswered,,0,04/16/2020,"TD Bank, National Association",DC - 00
45600,WASHINGTON,DC,20036,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"PNC Bank, National Association",DC - 00
45600,WASHINGTON,DC,20012,811111,Corporation,Unanswered,Unanswered,Unanswered,,5,05/21/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
45541.87,WASHINGTON,DC,20008,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
45500,WASHINGTON,DC,20009,541490,Corporation,Unanswered,Male Owned,Non-Veteran,,6,05/06/2020,"Bank of America, National Association",DC - 00
45500,WASHINGTON,DC,20008,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Citibank, N.A.",DC - 00
45500,WASHINGTON,DC,20036,541410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/14/2020,"Capital Bank, National Association",DC - 00
45470,WASHINGTON,DC,20016,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",DC - 00
45462,WAASHINGTON,DC,20007,621210,Corporation,Unanswered,Unanswered,Unanswered,,0,06/10/2020,"Wells Fargo Bank, National Association",DC - 00
45444,WASHINGTON,DC,20002,444120,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",DC - 00
45400,WASHINGTON,DC,20002,451110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,04/30/2020,"Bank of America, National Association",DC - 00
45396,WASHINGTON,DC,20011,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/15/2020,"Severn Savings Bank, FSB d/b/a Severn Bank",DC - 00
45347,WASHINGTON,DC,20011,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/30/2020,Celtic Bank Corporation,DC - 00
45280,WASHINGTON,DC,20009,453998,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/05/2020,Celtic Bank Corporation,DC - 00
45255,WASHINGTON,DC,20036,541110,Corporation,Unanswered,Unanswered,Unanswered,,3,05/01/2020,"JPMorgan Chase Bank, National Association",DC - 00
45202,WASHINGTON,DC,20010,236116,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,"Bank of America, National Association",DC - 00
45200,WASHINGTON,DC,20016,812320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,Live Oak Banking Company,DC - 00
45157.5,WASHINGTON,DC,20007,442299,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/27/2020,Trustar Bank,DC - 00
45155,WASHINGTON,DC,20024,722330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/30/2020,Cross River Bank,DC - 00
45123,WASHINGTON,DC,20001,813211,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,05/01/2020,Industrial Bank,DC - 00
45060,WASHINGTON,DC,20018,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",DC - 00
45042,WASHINGTON,DC,20009,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/27/2020,EagleBank,DC - 00
45017,WASHINGTON,DC,20009,424210,Corporation,Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",DC - 00
45000,WASHINGTON,DC,20010,522390,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/15/2020,Manufacturers and Traders Trust Company,DC - 00
45000,WASHINGTON,DC,20009,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,"Capital One, National Association",DC - 00
45000,WASHINGTON,DC,20007,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/06/2020,First Home Bank,DC - 00
45000,WASHINGTON,DC,20017,812191,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/29/2020,"Bank of America, National Association",DC - 00
45000,WASHINGTON,DC,20001,561990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/30/2020,Celtic Bank Corporation,DC - 00
45000,WASHINGTON,DC,20005,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,06/29/2020,Loan Source Incorporated,DC - 00
45000,WASHINGTON,DC,20009,722511,Corporation,Unanswered,Unanswered,Unanswered,,8,04/27/2020,Old Dominion National Bank,DC - 00
45000,KERRY CHAO,DC,20006,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,10,05/03/2020,"Bank of America, National Association",DC - 00
45000,WASHINGTON,DC,20006,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/14/2020,"Citibank, N.A.",DC - 00
45000,WASHINGTON,DC,20001,812990,Corporation,Unanswered,Unanswered,Unanswered,,,05/02/2020,Celtic Bank Corporation,DC - 00
45000,WASHINGTON,DC,20015,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/08/2020,Cross River Bank,DC - 00
44982,WASHINGTON,DC,20016,541511,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,3,04/30/2020,"Academy Bank, National Association",DC - 00
44956,WASHINGTON,DC,20002,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,05/03/2020,"Bank of America, National Association",DC - 00
44925,WASHINGTON,DC,20005,611699,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,05/03/2020,"Bank of America, National Association",DC - 00
44900,WASHINGTON,DC,20004,922130,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/27/2020,Greater Nevada CU,DC - 00
44862,WASHINGTON,DC,20036,541110,Corporation,Unanswered,Unanswered,Unanswered,,4,05/08/2020,"Kabbage, Inc.",DC - 00
44850,WASHINGTON DC,DC,20017,621111,Corporation,Unanswered,Unanswered,Unanswered,,0,05/13/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
44840,WASHINGTON,DC,20017,813110,Corporation,Unanswered,Unanswered,Unanswered,,7,05/06/2020,Congressional Bank,DC - 00
44807,WASHINGTON,DC,20017,624110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,05/15/2020,Intuit Financing Inc.,DC - 00
44767,WASHINGTON,DC,20010,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/03/2020,"Bank of America, National Association",DC - 00
44721,WASHINGTON,DC,20003,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,"Bank of America, National Association",DC - 00
44700,WASHINGTON,DC,20036,561499,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/09/2020,First National Bank of Pennsylvania,DC - 00
44700,WASHINGTON,DC,20008,722511,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,Manufacturers and Traders Trust Company,DC - 00
44700,WASHINGTON,DC,20015,541110,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
44700,WASHINGTON,DC,20037,722511,Corporation,Unanswered,Unanswered,Unanswered,,9,05/19/2020,"PNC Bank, National Association",DC - 00
44620,WASHINGTON,DC,20001,813110,Non-Profit Organization,Black or African American,Female Owned,Unanswered,Y,5,05/14/2020,"City First Bank of D.C., National Association",DC - 00
44600,WASHINGTON,DC,20009,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/27/2020,Cross River Bank,DC - 00
44586,WASHINGTON,DC,20036,722511,Corporation,Unanswered,Unanswered,Unanswered,,12,05/03/2020,"Bank of America, National Association",DC - 00
44567.5,WASHINGTON,DC,20009,525990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/15/2020,Sandy Spring Bank,DC - 00
44531.52,WASHINGTON,DC,20002,722514,Corporation,Unanswered,Female Owned,Non-Veteran,,6,04/29/2020,Celtic Bank Corporation,DC - 00
44500,WASHINGTON,DC,20001,453998,Corporation,Unanswered,Unanswered,Unanswered,,4,05/07/2020,"Bank of America, National Association",DC - 00
44500,WASHINGTON,DC,20016,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/29/2020,Sandy Spring Bank,DC - 00
44500,WASHINGTON,DC,20001,611710,Cooperative,Unanswered,Unanswered,Unanswered,,500,06/15/2020,"Citibank, N.A.",DC - 00
44500,WASHINGTON,DC,20036,813211,Corporation,Unanswered,Unanswered,Unanswered,,3,05/12/2020,"CRF Small Business Loan Company, LLC",DC - 00
44500,WASHINGTON,DC,20009,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/08/2020,MainStreet Bank,DC - 00
44452,WASHINGTON,DC,20007,713940,Corporation,Unanswered,Unanswered,Unanswered,,6,04/29/2020,Customers Bank,DC - 00
44412,WASHINGTON,DC,20002,812990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/08/2020,Celtic Bank Corporation,DC - 00
44400,WASHINGTON,DC,20006,621210,Corporation,Unanswered,Unanswered,Unanswered,,6,04/30/2020,United Bank,DC - 00
44375,WASHINGTON,DC,20009,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,05/01/2020,WebBank,DC - 00
44369,WASHINGTON,DC,20010,722511,Limited  Liability Company(LLC),Hispanic,Female Owned,Non-Veteran,,16,05/13/2020,Latino Economic Development Corp.,DC - 00
44358,WASHINGTON,DC,20006,238390,Limited  Liability Company(LLC),Black or African American,Male Owned,Unanswered,,,06/17/2020,"FC Marketplace, LLC (dba Funding Circle)",DC - 00
44355,WASHINGTON,DC,20011,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/29/2020,WebBank,DC - 00
44321,WASHINGTON,DC,20016,813110,Corporation,Unanswered,Unanswered,Unanswered,,4,04/27/2020,Congressional Bank,DC - 00
44311,WASHINGTON,DC,20011,621111,Corporation,Unanswered,Unanswered,Unanswered,,3,04/29/2020,Industrial Bank,DC - 00
44310,WASHINGTON,DC,20032,445310,Corporation,Unanswered,Unanswered,Unanswered,,3,06/16/2020,"Kabbage, Inc.",DC - 00
44300,WASHINGTON,DC,20008,812112,Corporation,Unanswered,Female Owned,Unanswered,,7,04/29/2020,Manufacturers and Traders Trust Company,DC - 00
44300,WASHINGTON,DC,20003,722511,Corporation,Unanswered,Unanswered,Unanswered,,0,05/13/2020,Truist Bank d/b/a Branch Banking & Trust Co,DC - 00
44300,WASHINGTON,DC,20005,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,05/14/2020,The Enterprise Center Capital Corporation,DC - 00
44300,WASHINGTON,DC,20007,541512,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0,04/14/2020,Live Oak Banking Company,DC - 00
44300,WASHINGTON,DC,20006,541810,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/15/2020,"Citibank, N.A.",DC - 00
44298,WASHINGTON,DC,20036,448150,Corporation,Unanswered,Unanswered,Unanswered,,10,05/03/2020,"Bank of America, National Association",DC - 00
44279,WASHINGTON,DC,20020,332996,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/28/2020,Sandy Spring Bank,DC - 00
44250,WASHINGTON,DC,20002,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,06/26/2020,WebBank,DC - 00
44205,WASHINGTON,DC,20006,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,05/04/2020,"Chain Bridge Bank, National Association",DC - 00
44204.05,WASHINGTON,DC,20002,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,05/03/2020,Celtic Bank Corporation,DC - 00
44200,WASHINGTON,DC,20003,524210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/26/2020,Itria Ventures LLC,DC - 00
44200,WASHINGTON,DC,20002,621210,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,7,05/03/2020,"PNC Bank, National Association",DC - 00
44200,WASHINGTON,DC,20009,813319,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,05/03/2020,"PNC Bank, National Association",DC - 00
44200,WASHINGTON,DC,20036,921190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/28/2020,United Bank,DC - 00
44190,WASHINGTON,DC,20017,524126,Corporation,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Tidemark FCU,DC - 00
44178.9,WASHINGTON,DC,20017,812112,Corporation,Unanswered,Unanswered,Unanswered,,10,06/18/2020,Benworth Capital,DC - 00
44154,WASHINGTON,DC,20037,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/29/2020,Customers Bank,DC - 00
