LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
72990,ALBUQUERQUE,NM,87106,722410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,26,04/30/2020,Bank of the West,NM - 01
72901,CARLSBAD,NM,88220,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,05/03/2020,"Wells Fargo Bank, National Association",NM - 02
72900,FARMINGTON,NM,87401,561450,Corporation,Unanswered,Unanswered,Unanswered,,9,04/03/2020,Four Corners Community Bank,NM - 03
72900,ALBUQUERQUE,NM,87102,445310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/27/2020,"BOKF, National Association",NM - 01
72900,ARTESIA,NM,88210,236118,Corporation,Unanswered,Unanswered,Unanswered,,8,04/14/2020,First American Bank,NM - 02
72900,ALBUQUERQUE,NM,87110,423430,Corporation,Unanswered,Unanswered,Unanswered,,,06/30/2020,Itria Ventures LLC,NM - 01
72875,ALTO,NM,88312,541320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/30/2020,BBVA USA,NM - 02
72827,ALBUQUERQUE,NM,87112,811212,Corporation,Unanswered,Male Owned,Veteran,,6,05/01/2020,Accion,NM - 01
72820,SANTA FE,NM,87505,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,25,04/29/2020,Century Bank,NM - 03
72789.75,ALBUQUERQUE,NM,87112,811111,Partnership,Unanswered,Unanswered,Unanswered,,6,04/27/2020,"Texas Capital Bank, National Association",NM - 01
72750,DEMING,NM,88030,111219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/09/2020,First New Mexico Bank,NM - 02
72745,ALBUQUERQUE,NM,87123,811310,Corporation,Unanswered,Unanswered,Unanswered,,12,04/30/2020,"Bank of America, National Association",NM - 01
72713.05,LAS CRUCES,NM,88005,423310,Corporation,Unanswered,Male Owned,Unanswered,,7,04/29/2020,Pioneer Bank,NM - 02
72700,ROSWELL,NM,88203,112111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/12/2020,First American Bank,NM - 02
72700,FARMINGTON,NM,87401,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,18,04/06/2020,Four Corners Community Bank,NM - 03
72700,SANTA FE,NM,87506,446110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,0,04/07/2020,Live Oak Banking Company,NM - 03
72700,ALBUQUERQUE,NM,87111,453998,Corporation,Unanswered,Female Owned,Non-Veteran,,8,04/14/2020,"Readycap Lending, LLC",NM - 01
72686.58,ARTESIA,NM,88210,488490,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/10/2020,"Western Bank, Artesia, New Mexico",NM - 02
72677,ALBUQUERQUE,NM,87120,811310,Subchapter S Corporation,White,Male Owned,Non-Veteran,,8,05/01/2020,"U.S. Bank, National Association",NM - 01
72664.35,ALBUQUERQUE,NM,87110,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,05/29/2020,"Fund-Ex Solutions Group, LLC",NM - 01
72630,ALBUQUERQUE,NM,87109,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/12/2020,"Sunflower Bank, National Association",NM - 01
72605,SANTA FE,NM,87505,332312,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Century Bank,NM - 03
72600,TAOS,NM,87571,624229,Non-Profit Organization,Unanswered,Female Owned,Unanswered,Y,12,04/10/2020,Centinel Bank of Taos,NM - 03
72592,MORIARTY,NM,87035,424470,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,05/03/2020,"U.S. Bank, National Association",NM - 01
72575,ALBUQUERQUE,NM,87109,541990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/08/2020,Southwest Capital Bank,NM - 01
72572,ALBUQUERQUE,NM,87108,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
72535.22,ALBUQUERQUE,NM,87109,524126,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,Southwest Capital Bank,NM - 01
72531,ALBUQUERQUE,NM,87109,621210,Corporation,Unanswered,Unanswered,Unanswered,,6,04/28/2020,Bank of Colorado,NM - 01
72511,SANTA FE,NM,87501,339999,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/29/2020,Century Bank,NM - 03
72500,SANTA FE,NM,87501,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,13,04/15/2020,"Readycap Lending, LLC",NM - 03
72500,ROSWELL,NM,88201,213112,Partnership,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Celtic Bank Corporation,NM - 02
72500,ALBUQUERQUE,NM,87109,722511,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,13,05/27/2020,Cross River Bank,NM - 01
72500,SANTA FE,NM,87505,311813,Corporation,White,Unanswered,Unanswered,,,04/27/2020,Century Bank,NM - 03
72495,ANTHONY,NM,88021,111998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/30/2020,Bank of the West,NM - 02
72467,ALBUQUERQUE,NM,87109,621112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/14/2020,"U.S. Bank, National Association",NM - 01
72451,RIO RANCHO,NM,87124,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16,04/28/2020,Accion,NM - 01
72448,ALBUQUERQUE,NM,87111,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,05/03/2020,"U.S. Bank, National Association",NM - 01
72448,ALBUQUERQUE,NM,87110,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,05/07/2020,Nusenda FCU,NM - 01
72434,SANTA FE,NM,87505,115116,Corporation,Unanswered,Unanswered,Unanswered,,14,04/14/2020,Idaho First Bank,NM - 03
72430,LAS CRUCES,NM,88005,541110,Corporation,Unanswered,Unanswered,Unanswered,,8,04/14/2020,"Washington Federal Bank, National Association",NM - 02
72423,ALBUQUERQUE,NM,87114,325510,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23,04/28/2020,"Sunflower Bank, National Association",NM - 01
72405,ESTANCIA,NM,87016,624120,Corporation,Unanswered,Unanswered,Unanswered,,0,05/04/2020,"Wells Fargo Bank, National Association",NM - 01
72400,ALBUQUERQUE,NM,87107,441120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/10/2020,Nusenda FCU,NM - 01
72400,LOS ALAMOS,NM,87544,712190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,14,04/14/2020,Enterprise Bank & Trust,NM - 03
72337,ALBUQUERQUE,NM,87107,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/27/2020,Nusenda FCU,NM - 01
72310,LOS RANCHOS DE ALBUQUERQU,NM,87107,327110,Corporation,Unanswered,Female Owned,Non-Veteran,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
72300,CLAYTON,NM,88415,115210,Corporation,White,Male Owned,Non-Veteran,,38,04/10/2020,AimBank,NM - 03
72300,SILVER CITY,NM,88061,445120,Corporation,Hispanic,Male Owned,Non-Veteran,,25,04/11/2020,First American Bank,NM - 02
72300,RUIDOSO,NM,88345,721110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,15,04/03/2020,First Savings Bank,NM - 02
72300,ALBUQUERQUE,NM,87102,541110,Professional Association,Unanswered,Unanswered,Unanswered,,5,04/15/2020,First-Citizens Bank & Trust Company,NM - 01
72300,LAS CRUCES,NM,88005,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,First American Bank,NM - 02
72292,MORIARTY,NM,87035,624410,Non-Profit Organization,Unanswered,Male Owned,Non-Veteran,Y,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
72250,CLOVIS,NM,88101,423820,Corporation,Unanswered,Unanswered,Unanswered,,7,04/14/2020,The Citizens Bank of Clovis,NM - 03
72220,RATON,NM,87740,446110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/27/2020,InBank,NM - 03
72217,ALBUQUERQUE,NM,87102,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/07/2020,"Wells Fargo Bank, National Association",NM - 01
72200,SANTA FE,NM,87501,621320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/30/2020,First-Citizens Bank & Trust Company,NM - 03
72200,LOVINGTON,NM,88260,213112,Sole Proprietorship,Hispanic,Male Owned,Non-Veteran,,3,04/13/2020,Western Commerce Bank,NM - 02
72200,SANTA FE,NM,87501,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/27/2020,Enterprise Bank & Trust,NM - 03
72200,ALBUQUERQUE,NM,87111,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,04/13/2020,"BOKF, National Association",NM - 01
72200,LAKE ARTHUR,NM,88253,213112,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First American Bank,NM - 02
72200,LOVINGTON,NM,88260,213112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/07/2020,Western Commerce Bank,NM - 02
72190,ALBUQUERQUE,NM,87108,,Corporation,Unanswered,Male Owned,Non-Veteran,,8,05/03/2020,"Bank of America, National Association",NM - 01
72175,ALBUQUERQUE,NM,87108,611710,Corporation,Unanswered,Unanswered,Unanswered,,22,05/28/2020,"U.S. Bank, National Association",NM - 01
72132,ALBUQUERQUE,NM,87113,811310,Corporation,Unanswered,Unanswered,Unanswered,,12,05/03/2020,"Bank of America, National Association",NM - 01
72100,ARTESIA,NM,88210,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/07/2020,First American Bank,NM - 02
72000,FARMINGTON,NM,87401,524128,Corporation,Unanswered,Unanswered,Unanswered,,12,04/05/2020,Four Corners Community Bank,NM - 03
72000,RATON,NM,87740,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,11,04/14/2020,"Readycap Lending, LLC",NM - 03
72000,FARMINGTON,NM,87401,238160,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/28/2020,The Citizens Bank,NM - 03
71957,LOS ALAMOS,NM,87544,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,05/21/2020,Accion,NM - 03
71950,ALBUQUERQUE,NM,87111,812990,Corporation,Unanswered,Unanswered,Unanswered,,11,04/08/2020,Main Bank,NM - 01
71916.5,RIO RANCHO,NM,87124,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,06/03/2020,Celtic Bank Corporation,NM - 01
71900,FARMINGTON,NM,87401,541110,Professional Association,Unanswered,Unanswered,Unanswered,,6,04/03/2020,Four Corners Community Bank,NM - 03
71900,ALBUQUERQUE,NM,87122,236115,Corporation,Unanswered,Unanswered,Unanswered,,7,04/27/2020,New Mexico Bank & Trust,NM - 01
71900,CLOVIS,NM,88101,484210,Corporation,Unanswered,Male Owned,Unanswered,,14,05/19/2020,Western Bank of Clovis,NM - 03
71845,GALLUP,NM,87301,623311,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,05/03/2020,"U.S. Bank, National Association",NM - 03
71800,SANTA FE,NM,87501,999990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/15/2020,Manufacturers and Traders Trust Company,NM - 03
71800,ROSWELL,NM,88201,721110,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,18,04/04/2020,First National Bank,NM - 02
71800,LOVING,NM,88256,112111,Limited  Liability Company(LLC),White,Female Owned,Unanswered,,9,04/27/2020,Western Commerce Bank,NM - 02
71800,TULAROSA,NM,88352,236118,Subchapter S Corporation,White,Male Owned,Non-Veteran,,9,04/07/2020,First National Bank,NM - 02
71781,LAS CRUCES,NM,88001,523930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/08/2020,BBVA USA,NM - 02
71768.99,SANTA FE,NM,87501,238990,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Washington Federal Bank, National Association",NM - 03
71765,SANTA FE,NM,87506,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 03
71765,LAS CRUCES,NM,88001,722511,Corporation,Unanswered,Unanswered,Unanswered,,0,05/02/2020,"Wells Fargo Bank, National Association",NM - 02
71757.5,SANTA FE,NM,87505,488190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/13/2020,"JPMorgan Chase Bank, National Association",NM - 03
71700,SANTA FE,NM,87501,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21,04/15/2020,New Mexico Bank & Trust,NM - 03
71700,ALBUQUERQUE,NM,87111,623312,Subchapter S Corporation,White,Male Owned,Unanswered,,10,04/14/2020,First National Bank Texas,NM - 01
71700,ALBUQUERQUE,NM,87104,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,16,05/14/2020,Notre Dame FCU,NM - 01
71700,ROSWELL,NM,88203,811121,Corporation,Unanswered,Unanswered,Unanswered,,10,04/09/2020,"Washington Federal Bank, National Association",NM - 02
71678,ALBUQUERQUE,NM,87110,531312,Corporation,Unanswered,Unanswered,Unanswered,,11,06/18/2020,United Business Bank,NM - 01
71633.97,FARMINGTON,NM,87401,531311,Corporation,Unanswered,Unanswered,Unanswered,,9,04/08/2020,Four Corners Community Bank,NM - 03
71600,BERNALILLO,NM,87004,813211,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/29/2020,New Mexico Bank & Trust,NM - 01
71600,ALAMOGORDO,NM,88310,811192,Corporation,White,Male Owned,Non-Veteran,,14,04/09/2020,Bank 34,NM - 02
71560,ALBUQUERQUE,NM,87109,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/30/2020,"Bank of America, National Association",NM - 01
71549,SANTA FE,NM,87505,621210,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,9,04/14/2020,"Sunflower Bank, National Association",NM - 03
71508,SANTA FE,NM,87505,561790,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 03
71500,RATON,NM,87740,453998,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,8,04/15/2020,"Readycap Lending, LLC",NM - 03
71500,ROSWELL,NM,88201,237110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/10/2020,First American Bank,NM - 02
71500,ALBUQUERQUE,NM,87120,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/30/2020,First-Citizens Bank & Trust Company,NM - 01
71422,ALBUQUERQUE,NM,87122,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/27/2020,Accion,NM - 01
71400,SANTA FE,NM,87508,311811,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,14,04/28/2020,Enterprise Bank & Trust,NM - 03
71369.33,SANDIA PARK,NM,87047,112910,Corporation,Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Washington Federal Bank, National Association",NM - 01
71365,ALBUQUERQUE,NM,87111,621210,Corporation,White,Male Owned,Veteran,,5,04/28/2020,BBVA USA,NM - 01
71355,ANTHONY,NM,88021,111998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/30/2020,Bank of the West,NM - 02
71337,RIO RANCHO,NM,87124,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/28/2020,"Bank of America, National Association",NM - 01
71332,ALBUQUERQUE,NM,87110,541613,Corporation,Unanswered,Unanswered,Unanswered,,8,05/03/2020,"Bank of America, National Association",NM - 01
71323,TAOS,NM,87571,811412,Corporation,Unanswered,Unanswered,Unanswered,,,04/07/2020,Century Bank,NM - 03
71300,ALBUQUERQUE,NM,87199,541110,Corporation,Unanswered,Unanswered,Unanswered,,5,04/12/2020,"BOKF, National Association",NM - 01
71300,SANTA ROSA,NM,88435,722511,Corporation,Hispanic,Female Owned,Unanswered,,26,04/13/2020,AimBank,NM - 02
71300,ALBUQUERQUE,NM,87107,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/30/2020,New Mexico Bank & Trust,NM - 01
71300,ALBUQUERQUE,NM,87110,711190,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,128,04/28/2020,"BOKF, National Association",NM - 01
71300,SILVER CITY,NM,88061,112111,Partnership,Unanswered,Unanswered,Unanswered,,10,04/15/2020,First American Bank,NM - 02
71296,ALBUQUERQUE,NM,87109,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
71250,LOVINGTON,NM,88260,213112,Limited  Liability Company(LLC),Hispanic,Male Owned,Unanswered,,9,04/07/2020,James Polk Stone Community Bank,NM - 02
71242,LAS CRUCES,NM,88001,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,17,04/10/2020,Western Heritage Bank,NM - 02
71235.67,ROSWELL,NM,88203,112111,Corporation,Unanswered,Unanswered,Unanswered,,8,04/27/2020,Pioneer Bank,NM - 02
71225,SANTA FE,NM,87505,524126,Corporation,Unanswered,Female Owned,Non-Veteran,,6,04/09/2020,State Empl CU,NM - 03
71216.82,LAS CRUCES,NM,88007,238160,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,33,05/05/2020,First New Mexico Bank Las Cruces,NM - 02
71200,ARTESIA,NM,88210,213111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/28/2020,First American Bank,NM - 02
71200,ALBUQUERQUE,NM,87105,621210,Partnership,Unanswered,Unanswered,Unanswered,,,04/07/2020,FirstBank,NM - 01
71200,EUNICE,NM,88231,213111,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,9,04/28/2020,City Bank,NM - 02
71200,ALBUQUERQUE,NM,87102,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/15/2020,New Mexico Bank & Trust,NM - 01
71200,FARMINGTON,NM,87401,721110,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,19,04/15/2020,The Citizens Bank,NM - 03
71125,SANTA FE,NM,87507,441310,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,11,04/27/2020,Main Bank,NM - 03
71100,LAS CRUCES,NM,88001,621320,Subchapter S Corporation,Hispanic,Male Owned,Non-Veteran,,10,04/15/2020,WestStar Bank,NM - 02
71100,BLOOMFIELD,NM,87413,213112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/07/2020,Four Corners Community Bank,NM - 03
71100,LOVINGTON,NM,88260,213112,Limited  Liability Company(LLC),Hispanic,Male Owned,Unanswered,,13,04/15/2020,Western Commerce Bank,NM - 02
71095.17,BELEN,NM,87801,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/27/2020,"Fund-Ex Solutions Group, LLC",NM - 02
71080,FARMINGTON,NM,87401,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,"Wells Fargo Bank, National Association",NM - 03
71028,SANTA FE,NM,87505,236116,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,05/03/2020,"U.S. Bank, National Association",NM - 03
71022.5,KIRTLAND,NM,87417,331491,Corporation,Unanswered,Unanswered,Unanswered,,11,04/27/2020,Four Corners Community Bank,NM - 03
71001,LAS CRUCES,NM,88011,813410,Professional Association,Unanswered,Unanswered,Unanswered,,7,05/03/2020,"U.S. Bank, National Association",NM - 02
71000,ALBUQUERQUE,NM,87121,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/30/2020,Prosperity Bank,NM - 01
71000,HOBBS,NM,88240,811310,Limited Liability Partnership,Unanswered,Male Owned,Non-Veteran,,11,04/30/2020,Prosperity Bank,NM - 02
70992.5,ALBURQUERQUE,NM,87107,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/13/2020,"Sunflower Bank, National Association",NM - 01
70965.05,LA PLATA,NM,87418,339910,Subchapter S Corporation,Unanswered,Unanswered,Non-Veteran,,8,04/28/2020,Llano National Bank,NM - 03
70962,ALBUQUERQUE,NM,87107,488999,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,"U.S. Bank, National Association",NM - 01
70949,ALBUQUERQUE,NM,87113,236220,Corporation,Unanswered,Unanswered,Unanswered,,11,04/27/2020,Accion,NM - 01
70948,ALBUQUERQUE,NM,87111,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,7,05/03/2020,Cross River Bank,NM - 01
70900,ALBUQUERQUE,NM,87109,541110,Corporation,Unanswered,Unanswered,Unanswered,,4,06/12/2020,"BOKF, National Association",NM - 01
70900,LAS CRUCES,NM,88001,621111,Limited  Liability Company(LLC),Hispanic,Male Owned,Non-Veteran,,7,04/13/2020,First American Bank,NM - 02
70900,SANTA FE,NM,87507,624120,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,04/14/2020,Enterprise Bank & Trust,NM - 03
70900,CARLSBAD,NM,88220,722511,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,13,04/28/2020,CNB Bank,NM - 02
70900,ALBUQUERQUE,NM,87109,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33,04/09/2020,First American Bank,NM - 01
70856,ALBUQUERQUE,NM,87111,621210,Professional Association,White,Male Owned,Non-Veteran,,,05/06/2020,"T Bank, National Association",NM - 01
70844,RIO RANCHO,NM,87144,339112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/28/2020,Century Bank,NM - 01
70833,SANTA FE,NM,87505,561499,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/30/2020,"Bank of America, National Association",NM - 03
70817.7,ALBUQUERQUE,NM,87110,561311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/13/2020,Legacy Bank,NM - 01
70800,ALBUQUERQUE,NM,87113,541110,Corporation,Unanswered,Unanswered,Unanswered,,7,04/14/2020,New Mexico Bank & Trust,NM - 01
70800,FARMINGTON,NM,87401,811191,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,10,04/28/2020,The Citizens Bank,NM - 03
70800,SANTA FE,NM,87507,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,05/01/2020,Enterprise Bank & Trust,NM - 03
70800,SANTA FE,NM,87501,442110,Corporation,Unanswered,Unanswered,Unanswered,,6,04/08/2020,Enterprise Bank & Trust,NM - 03
70767,CEDAR CREST,NM,87008,621320,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,6,04/15/2020,Bank of the West,NM - 01
70762,SUNLAND PARK,NM,88063,238350,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,8,05/07/2020,Citizens Bank of Las Cruces,NM - 02
70735,LAS CRUCES,NM,88001,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,17,04/09/2020,Citizens Bank of Las Cruces,NM - 02
70709,LAS VEGAS,NM,87701,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/02/2020,"Wells Fargo Bank, National Association",NM - 03
70702.93,FARMINGTON,NM,87401,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/13/2020,"Washington Federal Bank, National Association",NM - 03
70677,ALBUQUERQUE,NM,87120,541990,Corporation,White,Female Owned,Veteran,,7,04/29/2020,BBVA USA,NM - 01
70622,TAOS,NM,87571,541350,Corporation,Unanswered,Unanswered,Unanswered,,10,05/03/2020,"U.S. Bank, National Association",NM - 03
70600,ALBUQUERQUE,NM,87198,999990,Corporation,Unanswered,Male Owned,Unanswered,,6,04/05/2020,City Bank,NM - 01
70600,DEMING,NM,88030,447110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,16,04/30/2020,"Community Banks of Colorado, A Division of",NM - 02
70600,BELEN,NM,87002,444130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15,04/09/2020,First American Bank,NM - 02
70600,CARLSBAD,NM,88220,236210,Limited  Liability Company(LLC),Hispanic,Male Owned,Non-Veteran,,8,04/09/2020,Bank 34,NM - 02
70577,LAS CRUCES,NM,88001,238150,Subchapter S Corporation,Hispanic,Female Owned,Non-Veteran,,14,04/29/2020,WestStar Bank,NM - 02
70540,ALBUQUERQUE,NM,87107,237110,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NM - 01
70540,TAOS,NM,87571,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,05/03/2020,"U.S. Bank, National Association",NM - 03
70504.58,SANTA FE,NM,87508,541940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Washington Federal Bank, National Association",NM - 03
70503,ALBUQUERQUE,NM,87120,424490,Corporation,Unanswered,Unanswered,Unanswered,,9,05/03/2020,"Bank of America, National Association",NM - 01
70500,ALBUQUERQUE,NM,87120,524210,Corporation,Unanswered,Male Owned,Non-Veteran,,8,04/11/2020,US Eagle FCU,NM - 01
70500,SANTA FE,NM,87501,453920,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/13/2020,New Mexico Bank & Trust,NM - 03
70500,TAOS,NM,87571,811121,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,11,04/07/2020,Centinel Bank of Taos,NM - 03
70500,RIO RANCHO,NM,87124,621320,Corporation,Unanswered,Unanswered,Unanswered,,8,04/07/2020,"BOKF, National Association",NM - 01
70500,TUCUMCARI,NM,88401,721110,Corporation,Asian,Male Owned,Non-Veteran,,27,04/15/2020,Peoples Bank,NM - 03
70500,LAS CRUCES,NM,88011,339113,Corporation,Unanswered,Unanswered,Unanswered,,8,04/09/2020,Citizens Bank of Las Cruces,NM - 02
70468.79,ALBUQUERQUE,NM,87104,711510,Corporation,Unanswered,Unanswered,Unanswered,,10,04/14/2020,"Washington Federal Bank, National Association",NM - 01
70467,ALBUQUERQUE,NM,87114,722513,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,40,04/10/2020,Century Bank,NM - 01
70466,LOS LUNAS,NM,87031,236210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/28/2020,"Wells Fargo Bank, National Association",NM - 01
70400,SANTA FE,NM,87505,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/15/2020,Enterprise Bank & Trust,NM - 03
70400,BLOOMFIELD,NM,87413,712110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,04/29/2020,The Citizens Bank,NM - 03
70400,ALBUQUERQUE,NM,87113,621210,Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/27/2020,Live Oak Banking Company,NM - 01
70400,PERALTA,NM,87042,237110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/30/2020,New Mexico Bank & Trust,NM - 02
70400,ALBUQUERQUE,NM,87109,621210,Sole Proprietorship,White,Male Owned,Non-Veteran,,7,04/28/2020,"BOKF, National Association",NM - 01
70400,ALBUQUERQUE,NM,87107,523120,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,,04/14/2020,Enterprise Bank & Trust,NM - 01
70400,ALBUQUERQUE,NM,87102,541110,Corporation,Unanswered,Unanswered,Unanswered,,5,04/28/2020,"BOKF, National Association",NM - 01
70357,GALLUP,NM,87301,441228,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,20,04/06/2020,Bank of Colorado,NM - 03
