LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
56400,KENNEBUNK,ME,04043,236115,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,4,04/04/2020,Kennebunk Savings Bank,ME - 01
56400,ELLSWORTH,ME,04605,448310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/07/2020,Bar Harbor Bank & Trust,ME - 02
56400,UNION,ME,04862,444220,Corporation,White,Male Owned,Veteran,,10,05/15/2020,Bangor Savings Bank,ME - 01
56400,SACO,ME,04072,624410,Corporation,Unanswered,Female Owned,Non-Veteran,,11,04/08/2020,Gorham Savings Bank,ME - 01
56400,WISCASSET,ME,04578,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/08/2020,First National Bank,ME - 01
56392.5,STANDISH,ME,04084,236115,Corporation,Unanswered,Unanswered,Unanswered,,4,04/09/2020,Norway Savings Bank,ME - 01
56392,CARIBOU,ME,04736,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/29/2020,Machias Savings Bank,ME - 02
56379,SAINT ALBANS,ME,04971,212321,Corporation,Unanswered,Unanswered,Unanswered,,6,04/08/2020,Machias Savings Bank,ME - 02
56312,NORWAY,ME,04268,541511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/12/2020,"TD Bank, National Association",ME - 02
56300,SCARBOROUGH,ME,04074,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/04/2020,Saco & Biddeford Savings Institution,ME - 01
56300,PORTLAND,ME,04101,442110,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,7,04/13/2020,KeyBank National Association,ME - 01
56300,SKOWHEGAN,ME,04976,424810,Corporation,White,Male Owned,Non-Veteran,,12,04/07/2020,Franklin Savings Bank,ME - 02
56300,WESTBROOK,ME,04092,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/08/2020,"People's United Bank, National Association",ME - 01
56300,MANCHESTER,ME,04351,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/08/2020,Androscoggin Savings Bank,ME - 01
56299,BIDDEFORD,ME,04005,811192,Corporation,Unanswered,Unanswered,Unanswered,,10,05/01/2020,Camden National Bank,ME - 01
56278.75,SOUTH PORTLAND,ME,04106,423850,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/07/2020,Norway Savings Bank,ME - 01
56252,NEWPORT,ME,04953,541511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/10/2020,"TD Bank, National Association",ME - 02
56250,LEWISTON,ME,04240,316998,Partnership,Unanswered,Unanswered,Unanswered,,0,04/15/2020,"TD Bank, National Association",ME - 02
56229,TURNER,ME,04282,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9,04/29/2020,Camden National Bank,ME - 02
56220,SOUTH PORTLAND,ME,04106,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,8,04/30/2020,"TD Bank, National Association",ME - 01
56200,STANDISH,ME,04084,238220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/11/2020,Gorham Savings Bank,ME - 01
56200,SACO,ME,04072,423210,,Unanswered,Unanswered,Unanswered,,3,05/03/2020,KeyBank National Association,ME - 01
56200,LYMAN,ME,04002,238220,Corporation,Unanswered,Male Owned,Unanswered,,8,04/13/2020,Atlantic Regional FCU,ME - 01
56200,PRESQUE ISLE,ME,04769,812210,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,6,04/04/2020,Katahdin Trust Co.,ME - 02
56200,FALMOUTH,ME,04105,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/05/2020,Bangor Savings Bank,ME - 01
56200,FORT KENT,ME,04743,321999,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,20,04/06/2020,Katahdin Trust Co.,ME - 02
56200,PLYMOUTH,ME,04969,722513,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,20,04/14/2020,Bangor Savings Bank,ME - 02
56200,NORRIDGEWOCK,ME,04957,624410,Corporation,White,Female Owned,Non-Veteran,,11,04/08/2020,Bangor Savings Bank,ME - 02
56200,CORNISH,ME,04020,336991,Corporation,White,Female Owned,Non-Veteran,,8,04/09/2020,Bangor Savings Bank,ME - 01
56172.5,OTISFIELD,ME,04270,238220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/27/2020,Norway Savings Bank,ME - 02
56170,CAMDEN,ME,04843,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,18,04/08/2020,Camden National Bank,ME - 01
56163.35,ELLSWORTH,ME,04605,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/28/2020,Franklin Savings Bank,ME - 02
56140,CAPE ELIZABETH,ME,04107,444220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/27/2020,"First Pioneer Farm Credit,  ACA",ME - 01
56137,SKOWHEGAN,ME,04976,541213,Corporation,Unanswered,Unanswered,Unanswered,,9,04/08/2020,Skowhegan Savings Bank,ME - 02
56131.77,FRYEBURG,ME,04037,812910,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,11,05/05/2020,Norway Savings Bank,ME - 02
56130,NORWAY,ME,04268,237310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/09/2020,Norway Savings Bank,ME - 02
56119,AUBURN,ME,04210,541519,Corporation,Unanswered,Unanswered,Unanswered,,3,04/15/2020,Skowhegan Savings Bank,ME - 02
56115,FARMINGTON,ME,04938,621320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/29/2020,Franklin Savings Bank,ME - 02
56103.45,LEWISTON,ME,04240,621340,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,"Auburn Savings Bank, FSB",ME - 02
56100,NORTH WATERBORO,ME,04061,445120,Corporation,Unanswered,Unanswered,Unanswered,,13,04/05/2020,Kennebunk Savings Bank,ME - 01
56100,CHELSEA,ME,04330,238160,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,8,04/27/2020,Kennebec Savings Bank,ME - 01
56100,SCARBOROUGH,ME,04074,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/06/2020,"People's United Bank, National Association",ME - 01
56100,WISCASSET,ME,04578,722511,Corporation,Unanswered,Unanswered,Unanswered,,25,04/28/2020,First National Bank,ME - 01
56100,BUCKSPORT,ME,04416,541211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,Bangor Savings Bank,ME - 02
56100,WEST GARDINER,ME,04345,212321,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,0,04/09/2020,Kennebec Savings Bank,ME - 01
56081,STRATTON,ME,04982,722511,Corporation,Unanswered,Unanswered,Unanswered,,14,04/28/2020,Skowhegan Savings Bank,ME - 02
56062,BANGOR,ME,04401,812910,Corporation,White,Female Owned,Non-Veteran,,9,04/06/2020,Machias Savings Bank,ME - 02
56030,PORTLAND,ME,04103,813319,Partnership,Unanswered,Unanswered,Unanswered,,0,04/15/2020,"TD Bank, National Association",ME - 01
56027,BAR HARBOR,ME,04609,811111,Corporation,Unanswered,Unanswered,Unanswered,,8,04/28/2020,Machias Savings Bank,ME - 02
56000,FRYEBURG,ME,04037,441310,Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/10/2020,Northway Bank,ME - 02
56000,CAPE NEDDICK,ME,03902,541613,Corporation,Unanswered,Unanswered,Unanswered,,7,04/10/2020,Kennebunk Savings Bank,ME - 01
56000,JACKSON,ME,04921,324121,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/16/2020,Bangor Savings Bank,ME - 02
56000,SOUTH PORTLAND,ME,04106,,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,"TD Bank, National Association",ME - 01
56000,FORT KENT,ME,04743,113310,Subchapter S Corporation,White,Male Owned,Non-Veteran,,4,06/25/2020,Acadia FCU,ME - 02
56000,SACO,ME,04072,541219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/03/2020,Saco & Biddeford Savings Institution,ME - 01
56000,SANFORD,ME,04073,447110,Corporation,Unanswered,Unanswered,Unanswered,,19,04/06/2020,Partners Bank of New England,ME - 01
56000,FORT KENT,ME,04743,113310,Corporation,Unanswered,Unanswered,Unanswered,,9,04/08/2020,Acadia FCU,ME - 02
56000,DOVER FOXCROFT,ME,04426,446110,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,10,04/15/2020,"TD Bank, National Association",ME - 02
56000,BANGOR,ME,04401,237990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,05/19/2020,Bangor Savings Bank,ME - 02
56000,DAMARISCOTTA,ME,04543,441310,Sole Proprietorship,White,Male Owned,Non-Veteran,,0,04/09/2020,Northway Bank,ME - 01
56000,SANFORD,ME,04073,624410,Subchapter S Corporation,White,Female Owned,Non-Veteran,,13,04/15/2020,Partners Bank of New England,ME - 01
55932,ELIOT,ME,03903,541110,Corporation,Unanswered,Unanswered,Unanswered,,0,04/10/2020,"TD Bank, National Association",ME - 01
55900,SANFORD,ME,04073,541211,Corporation,Unanswered,Female Owned,Unanswered,,4,04/04/2020,Partners Bank of New England,ME - 01
55900,FALMOUTH,ME,04105,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/05/2020,Norway Savings Bank,ME - 01
55900,PORTLAND,ME,04101,541310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,Bangor Savings Bank,ME - 01
55900,NOBLEBORO,ME,04555,238110,Corporation,Unanswered,Male Owned,Unanswered,,6,04/07/2020,First National Bank,ME - 01
55851.6,FRANKLIN,ME,04634,238110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/29/2020,Camden National Bank,ME - 02
55800,ELLSWORTH,ME,04605,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/29/2020,Bangor Savings Bank,ME - 02
55800,GORHAM,ME,04038,531311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/12/2020,KeyBank National Association,ME - 01
55800,PORTLAND,ME,04101,713940,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,28,04/03/2020,Bangor Savings Bank,ME - 01
55800,KENNEBUNKPORT,ME,04046,453220,Corporation,Unanswered,Unanswered,Unanswered,,,04/06/2020,"People's United Bank, National Association",ME - 01
55800,SCARBOROUGH,ME,04074,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,19,04/07/2020,Androscoggin Savings Bank,ME - 01
55800,BELGRADE LAKES,ME,04918,445110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/28/2020,Kennebec Savings Bank,ME - 02
55800,SCARBOROUGH,ME,04074,236118,Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,Bangor Savings Bank,ME - 01
55795,BROOKS,ME,04921,444130,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/13/2020,Camden National Bank,ME - 02
55787,NORWAY,ME,04268,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"TD Bank, National Association",ME - 02
55750,PORTLAND,ME,04102,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/10/2020,"TD Bank, National Association",ME - 01
55750,WEST BATH,ME,04530,811111,Corporation,Unanswered,Unanswered,Unanswered,,8,04/13/2020,Camden National Bank,ME - 01
55748.07,GORHAM,ME,04038,811310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/13/2020,cPort CU,ME - 01
55730,VAN BUREN,ME,04785,722513,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,22,04/08/2020,NorState FCU,ME - 02
55700,BOOTHBAY HARBOR,ME,04538,811192,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,05/05/2020,First National Bank,ME - 01
55700,BRUNSWICK,ME,04011,441120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/11/2020,"Biddeford Savings, A Division of",ME - 01
55700,OWLS HEAD,ME,04854,238210,Corporation,Unanswered,Unanswered,Unanswered,,6,04/11/2020,First National Bank,ME - 01
55700,BOWDOINHAM,ME,04008,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/14/2020,Atlantic Regional FCU,ME - 01
55700,OAKLAND,ME,04963,237110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/08/2020,Bar Harbor Bank & Trust,ME - 02
55690,SCARBOROUGH,ME,04074,541620,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,"Bank of America, National Association",ME - 01
55658,WINDHAM,ME,04062,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/06/2020,Norway Savings Bank,ME - 01
55600,FALMOUTH,ME,04105,236220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,05/05/2020,Bangor Savings Bank,ME - 01
55600,YORK BEACH,ME,03910,453220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,05/06/2020,Kennebunk Savings Bank,ME - 01
55600,NORTH BERWICK,ME,03906,722513,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,31,04/13/2020,Kennebunk Savings Bank,ME - 01
55600,WEST BATH,ME,04530,337122,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/05/2020,Bath Savings Institution,ME - 01
55600,CHELSEA,ME,04330,611110,Subchapter S Corporation,White,Female Owned,Non-Veteran,,19,04/14/2020,Kennebec Savings Bank,ME - 01
55600,AUGUSTA,ME,04330,531311,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,6,04/14/2020,Kennebec Savings Bank,ME - 01
55600,KENNEBUNK,ME,04043,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/14/2020,Kennebunk Savings Bank,ME - 01
55600,FARMINGTON,ME,04938,621310,Corporation,Unanswered,Unanswered,Unanswered,,11,04/07/2020,Franklin Savings Bank,ME - 02
55600,BIDDEFORD,ME,04005,624410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/07/2020,Bangor Savings Bank,ME - 01
55600,BATH,ME,04530,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/09/2020,Bath Savings Institution,ME - 01
55600,LEWISTON,ME,04240,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,Androscoggin Savings Bank,ME - 02
55572.3,PORTLAND,ME,04101,448310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/07/2020,Norway Savings Bank,ME - 01
55564,PRESQUE ISLE,ME,04769,621111,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,9,04/30/2020,NorState FCU,ME - 02
55557,PORTLAND,ME,04102,541870,Corporation,Unanswered,Unanswered,Unanswered,,6,05/01/2020,"Bank of America, National Association",ME - 01
55535,GRAY,ME,04039,811490,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,4,04/07/2020,Evergreen CU,ME - 01
55500,PORTLAND,ME,04103,621610,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,05/05/2020,Bangor Savings Bank,ME - 01
55500,VEAZIE,ME,04401,238910,Subchapter S Corporation,White,Male Owned,Non-Veteran,,5,04/16/2020,Maine Savings FCU,ME - 02
55500,SEARSPORT,ME,04974,541219,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/14/2020,Bangor Savings Bank,ME - 02
55500,BANGOR,ME,04401,621320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/07/2020,Camden National Bank,ME - 02
55500,DAMARISCOTTA,ME,04543,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,28,04/14/2020,First National Bank,ME - 01
55500,HANCOCK,ME,04640,238310,Corporation,Unanswered,Unanswered,Unanswered,,20,04/08/2020,Bar Harbor Bank & Trust,ME - 02
55500,PALMYRA,ME,04965,237130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/15/2020,Bangor Savings Bank,ME - 02
55500,UNITY,ME,04988,453998,Corporation,Unanswered,Unanswered,Unanswered,,7,04/28/2020,Bangor Savings Bank,ME - 02
55461,NAPLES,ME,04055,721211,Corporation,Unanswered,Unanswered,Unanswered,,8,04/09/2020,Norway Savings Bank,ME - 01
55432,HIRAM,ME,04041,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/11/2020,KeyBank National Association,ME - 02
55400,BUCKSPORT,ME,04416,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,25,04/15/2020,Bangor Savings Bank,ME - 02
55400,MONMOUTH,ME,04259,541512,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/10/2020,Bangor Savings Bank,ME - 02
55400,PORTLAND,ME,04101,337212,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/10/2020,"Biddeford Savings, A Division of",ME - 01
55400,LUBEC,ME,04652,424460,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,11,04/10/2020,Seaboard FCU,ME - 02
55400,NORTH BERWICK,ME,03906,238160,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,4,04/27/2020,Kennebunk Savings Bank,ME - 01
55400,SCARBOROUGH,ME,04074,811111,Corporation,Unanswered,Male Owned,Non-Veteran,,6,04/27/2020,Gorham Savings Bank,ME - 01
55400,BANGOR,ME,04401,621493,Corporation,Unanswered,Unanswered,Unanswered,,4,04/06/2020,Camden National Bank,ME - 02
55400,KINGFIELD,ME,04947,236115,Corporation,Unanswered,Unanswered,Unanswered,,6,04/09/2020,Skowhegan Savings Bank,ME - 02
55367.5,SOUTH PARIS,ME,04281,525990,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/13/2020,Norway Savings Bank,ME - 02
55365.55,BIDDEFORD,ME,04005,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/29/2020,Celtic Bank Corporation,ME - 01
55311.25,DEER ISLE,ME,04627,114112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/28/2020,Camden National Bank,ME - 02
55300,AUGUSTA,ME,04330,454390,Corporation,Unanswered,Male Owned,Non-Veteran,,7,04/16/2020,Bangor Savings Bank,ME - 01
55300,HERMON,ME,04401,238110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/07/2020,First National Bank,ME - 02
55300,STRONG,ME,04983,484110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,6,04/07/2020,Franklin Savings Bank,ME - 02
55300,WELLS,ME,04090,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/15/2020,"Citizens Bank, National Association",ME - 01
55300,READFIELD,ME,04355,236115,Corporation,Unanswered,Male Owned,Non-Veteran,,0,04/08/2020,Kennebec Savings Bank,ME - 01
55279,STRATTON,ME,04982,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/28/2020,Camden National Bank,ME - 02
55246,SIDNEY,ME,04330,323111,Corporation,Unanswered,Unanswered,Unanswered,,6,04/09/2020,Camden National Bank,ME - 01
55234,SACO,ME,04072,541214,Corporation,Unanswered,Unanswered,Unanswered,,5,04/13/2020,Saco & Biddeford Savings Institution,ME - 01
55200,EDGECOMB,ME,04556,336612,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,6,04/10/2020,First National Bank,ME - 01
55200,YORK,ME,03909,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/11/2020,Salem Five Cents Savings Bank,ME - 01
55200,ORONO,ME,04473,423990,Subchapter S Corporation,White,Male Owned,Non-Veteran,,6,04/03/2020,Katahdin Trust Co.,ME - 02
55200,BANGOR,ME,04401,541211,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,7,04/04/2020,Bangor Savings Bank,ME - 02
55200,LEWISTON,ME,04240,312112,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/08/2020,Androscoggin Savings Bank,ME - 02
55200,MOUNT DESERT,ME,04660,722511,Partnership,Unanswered,Unanswered,Unanswered,,2,04/15/2020,First National Bank,ME - 02
55200,BUCKSPORT,ME,04416,624410,Non-Profit Childcare Center,Unanswered,Unanswered,Unanswered,Y,15,04/28/2020,Seaboard FCU,ME - 02
55166,TURNER,ME,04282,111150,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/30/2020,"First Pioneer Farm Credit,  ACA",ME - 02
55100,YORK,ME,03909,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/11/2020,Kennebunk Savings Bank,ME - 01
55100,GRAY,ME,04039,621340,Corporation,White,Male Owned,Non-Veteran,,5,04/13/2020,KeyBank National Association,ME - 01
55100,KENNEBUNK,ME,04043,611110,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,7,04/14/2020,Kennebunk Savings Bank,ME - 01
55100,PORTLAND,ME,04103,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/07/2020,Bath Savings Institution,ME - 01
55100,YORK,ME,03909,722511,Corporation,Unanswered,Male Owned,Non-Veteran,,9,06/05/2020,Kennebunk Savings Bank,ME - 01
55100,NORTHPORT,ME,04849,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/15/2020,Bangor Savings Bank,ME - 02
55100,PORTLAND,ME,04103,621210,Professional Association,Unanswered,Unanswered,Unanswered,,5,04/09/2020,Bangor Savings Bank,ME - 01
55087.5,BELFAST,ME,04915,621610,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/11/2020,Camden National Bank,ME - 02
55060,BREWER,ME,04412,811213,Subchapter S Corporation,White,Male Owned,Non-Veteran,,4,04/13/2020,LCA Bank Corporation,ME - 02
55052,NORTH YARMOUTH,ME,04097,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/08/2020,Camden National Bank,ME - 01
55035,BRUNSWICK,ME,04011,624410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/28/2020,"TD Bank, National Association",ME - 01
55028,NAPLES,ME,04055,236220,Corporation,Unanswered,Unanswered,Unanswered,,5,04/15/2020,Norway Savings Bank,ME - 01
55000,SACO,ME,04072,238320,Corporation,Unanswered,Unanswered,Unanswered,,7,04/10/2020,Saco & Biddeford Savings Institution,ME - 01
55000,OLD ORCHARD BEACH,ME,04064,238910,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,5,04/10/2020,"Biddeford Savings, A Division of",ME - 01
55000,YARMOUTH,ME,04096,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,9,05/05/2020,Bath Savings Institution,ME - 01
55000,YARMOUTH,ME,04096,624410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/10/2020,KeyBank National Association,ME - 01
55000,HOLDEN,ME,04429,238210,Partnership,Unanswered,Unanswered,Unanswered,,0,04/16/2020,"TD Bank, National Association",ME - 02
55000,BANGOR,ME,04401,713940,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,30,04/12/2020,First National Bank,ME - 02
55000,TOPSHAM,ME,04086,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/12/2020,"TD Bank, National Association",ME - 01
55000,SOUTH BERWICK,ME,03908,238910,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,,,04/13/2020,"People's United Bank, National Association",ME - 01
55000,TURNER,ME,04282,624410,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,,14,04/04/2020,Norway Savings Bank,ME - 02
55000,BELGRADE,ME,04917,321113,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,04/27/2020,Bar Harbor Bank & Trust,ME - 02
55000,NEW GLOUCESTER,ME,04260,624410,Corporation,Unanswered,Unanswered,Unanswered,,12,04/06/2020,"Biddeford Savings, A Division of",ME - 01
55000,PORTLAND,ME,04103,531210,Corporation,White,Male Owned,Unanswered,,7,04/07/2020,Bangor Savings Bank,ME - 01
55000,WINDHAM,ME,04062,611699,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/07/2020,Norway Savings Bank,ME - 01
55000,ROCKPORT,ME,04856,453110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/28/2020,First National Bank,ME - 01
55000,FARMINGDALE,ME,04344,236118,Subchapter S Corporation,White,Female Owned,Non-Veteran,,0,04/14/2020,Kennebec Savings Bank,ME - 01
55000,BRUNSWICK,ME,04011,813312,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,04/14/2020,First National Bank,ME - 01
55000,PORTLAND,ME,04103,722511,Corporation,Unanswered,Male Owned,Unanswered,,24,04/28/2020,"Community Bank, National Association",ME - 01
55000,LEWISTON,ME,04240,445291,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/07/2020,Bangor Savings Bank,ME - 02
55000,VASSALBORO,ME,04989,541320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,7,04/08/2020,Bar Harbor Bank & Trust,ME - 01
55000,FREEPORT,ME,04032,237990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/08/2020,Bath Savings Institution,ME - 01
55000,ROCKLAND,ME,04841,722511,Corporation,Unanswered,Unanswered,Unanswered,,0,05/18/2020,"TD Bank, National Association",ME - 01
55000,PALMYRA,ME,04965,811121,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/08/2020,Camden National Bank,ME - 02
55000,SACO,ME,04072,722410,Corporation,Unanswered,Unanswered,Unanswered,,7,04/08/2020,Bangor Savings Bank,ME - 01
55000,SCARBOROUGH,ME,04074,484220,Corporation,Unanswered,Unanswered,Unanswered,,0,05/02/2020,"TD Bank, National Association",ME - 01
54985,BRUNSWICK,ME,04011,541214,Corporation,Unanswered,Unanswered,Unanswered,,13,04/13/2020,Camden National Bank,ME - 01
54911,PORTLAND,ME,03014,,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,05/03/2020,KeyBank National Association,ME -
54907,SOUTH PORTLAND,ME,04106,423720,Corporation,White,Female Owned,Non-Veteran,,6,04/11/2020,Saco & Biddeford Savings Institution,ME - 01
54900,FREEPORT,ME,04032,312140,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9,04/10/2020,Bangor Savings Bank,ME - 01
54900,DURHAM,ME,04222,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/28/2020,Bangor Savings Bank,ME - 02
54900,AUBURN,ME,04210,339950,Corporation,Unanswered,Unanswered,Unanswered,,6,04/10/2020,"Biddeford Savings, A Division of",ME - 02
54900,BREWER,ME,04412,424460,Corporation,Unanswered,Unanswered,Unanswered,,7,04/29/2020,Bangor Savings Bank,ME - 02
54900,BRUNSWICK,ME,04011,442299,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,04/08/2020,Atlantic Regional FCU,ME - 01
54882.5,BANGOR,ME,04401,812910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/28/2020,Camden National Bank,ME - 02
54846.2,TURNER,ME,04282,999990,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,15,04/08/2020,Franklin Savings Bank,ME - 02
54815,BELMONT,ME,04952,722410,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,15,04/28/2020,Damariscotta Bank & Trust Company,ME - 02
54800,SOUTH PORTLAND,ME,04106,541320,Corporation,Unanswered,Unanswered,Unanswered,,6,04/15/2020,Bangor Savings Bank,ME - 01
