LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
43200,CHRISTIANSTED,VI,00820,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,8,06/07/2020,Banco Popular de Puerto Rico,VI - 00
43195,ST THOMAS,VI,00802,339950,Corporation,Unanswered,Male Owned,Unanswered,,5,05/03/2020,"Bank of America, National Association",VI - 00
43165,ST THOMAS,VI,00802,424330,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,6,04/28/2020,FirstBank Puerto Rico,VI - 00
43127.5,CHRISTIANSTED,VI,00820,561730,Corporation,Unanswered,Female Owned,Unanswered,,6,04/14/2020,"United Fidelity Bank, FSB",VI - 00
42985,CHRISTIANSTED,VI,00820,561621,Corporation,Unanswered,Male Owned,Unanswered,,2,06/02/2020,FirstBank Puerto Rico,VI - 00
42900,ST THOMAS,VI,00802,999990,Corporation,Unanswered,Unanswered,Unanswered,,10,04/28/2020,Merchants Commercial Bank,VI - 00
42900,CHARLOTTE AMALIE,VI,00802,238330,Corporation,Unanswered,Unanswered,Unanswered,,4,05/29/2020,Banco Popular de Puerto Rico,VI - 00
42380.9,KINGSHILL,VI,00851,562111,Limited  Liability Company(LLC),Black or African American,Male Owned,Non-Veteran,,6,05/12/2020,"United Fidelity Bank, FSB",VI - 00
42300,CHARLOTTE AMALIE,VI,00802,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,05/05/2020,Banco Popular de Puerto Rico,VI - 00
42110,ST THOMAS,VI,00802,811490,Corporation,Unanswered,Unanswered,Unanswered,,7,05/20/2020,FirstBank Puerto Rico,VI - 00
42100,CHARLOTTE AMALIE,VI,00802,813990,Professional Association,Unanswered,Unanswered,Unanswered,,4,05/03/2020,Banco Popular de Puerto Rico,VI - 00
42045,ST THOMAS,VI,00802,812320,Corporation,Unanswered,Unanswered,Unanswered,,11,05/15/2020,FirstBank Puerto Rico,VI - 00
41900,CHARLOTTE AMALIE,VI,00802,621999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,05/03/2020,Banco Popular de Puerto Rico,VI - 00
41752,CHRISTIANSTED,VI,00820,327215,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,8,05/13/2020,FirstBank Puerto Rico,VI - 00
41667,ST JOHN,VI,00830,551112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/29/2020,Merchants Commercial Bank,VI - 00
41667,ST THOMAS,VI,00801,551114,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,FirstBank Puerto Rico,VI - 00
41600,CHRISTIANSTED,VI,00820,621210,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,8,04/27/2020,Oriental Bank,VI - 00
41523.35,CHRISTIANSTED,VI,00820,448310,Subchapter S Corporation,White,Male Owned,Non-Veteran,,15,06/11/2020,"United Fidelity Bank, FSB",VI - 00
41400,CHARLOTTE AMALIE,VI,00802,999990,Corporation,Unanswered,Unanswered,Unanswered,,7,05/03/2020,Banco Popular de Puerto Rico,VI - 00
40900,CHARLOTTE AMALIE,VI,00802,448140,Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,Banco Popular de Puerto Rico,VI - 00
40777.52,CHRISTIANSTED,VI,00820,621512,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,3,05/05/2020,"United Fidelity Bank, FSB",VI - 00
40755,CHRISTIANSTED,VI,00820,483112,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,9,04/27/2020,"United Fidelity Bank, FSB",VI - 00
40625,CHRISTIANSTED,VI,00820,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,12,04/27/2020,"United Fidelity Bank, FSB",VI - 00
40380,CHRISTINSTED,VI,00820,713910,Non-Profit Organization,Unanswered,Male Owned,Unanswered,Y,5,04/15/2020,"United Fidelity Bank, FSB",VI - 00
40300,ST THOMAS,VI,00802,445110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/27/2020,FirstBank Puerto Rico,VI - 00
40200,CHARLOTTE AMALIE,VI,00802,622110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,06/11/2020,Banco Popular de Puerto Rico,VI - 00
40098.95,FREDERIKSTED,VI,00840,722410,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,13,04/27/2020,"United Fidelity Bank, FSB",VI - 00
39845,"CHRISTIANTED, ST CROIX",VI,00820,561790,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/28/2020,FirstBank Puerto Rico,VI - 00
39400,CHARLOTTE AMALIE,VI,00802,811111,Corporation,Unanswered,Unanswered,Unanswered,,7,06/04/2020,Banco Popular de Puerto Rico,VI - 00
39400,CHARLOTTE AMALIE,VI,00801,999990,Corporation,Unanswered,Unanswered,Unanswered,,4,05/03/2020,Banco Popular de Puerto Rico,VI - 00
39347,ST THOMAS,VI,00802,523930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/28/2020,Merchants Commercial Bank,VI - 00
39300,ST. JOHN,VI,00830,532111,Corporation,Unanswered,Unanswered,Unanswered,,5,05/06/2020,Banco Popular de Puerto Rico,VI - 00
39100,CHARLOTTE AMALIE,VI,00802,524298,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,Banco Popular de Puerto Rico,VI - 00
38941.47,ST THOMAS,VI,00801,334210,Corporation,Unanswered,Male Owned,Unanswered,,9,05/20/2020,FirstBank Puerto Rico,VI - 00
38887.72,ST THOMAS,VI,00802,487210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/30/2020,FirstBank Puerto Rico,VI - 00
38800,CHRISTIANSTED,VI,00820,442110,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Oriental Bank,VI - 00
38750,ST THOMAS,VI,00802,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,15,04/29/2020,FirstBank Puerto Rico,VI - 00
38700,CHRISTIANSTED,VI,00820,541512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,Banco Popular de Puerto Rico,VI - 00
38500,ST THOMAS,VI,00802,541618,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,4,04/28/2020,"Flagstar Bank, FSB",VI - 00
38480,ST THOMAS,VI,00802,487210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/13/2020,Merchants Commercial Bank,VI - 00
38400,CHARLOTTE AMALIE,VI,00802,517919,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/11/2020,Banco Popular de Puerto Rico,VI - 00
38377,KINGSHILL,VI,00850,621310,Corporation,Unanswered,Unanswered,Unanswered,,4,05/04/2020,FirstBank Puerto Rico,VI - 00
38325,CHRISTIANSTED,VI,00820,541219,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,4,04/07/2020,"United Fidelity Bank, FSB",VI - 00
38202,SAN THOMAS,VI,00802,621498,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,6,04/30/2020,FirstBank Puerto Rico,VI - 00
38165,ST JOHN,VI,00831,722511,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,6,05/09/2020,FirstBank Puerto Rico,VI - 00
38100,ST THOMAS,VI,00802,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,06/08/2020,Merchants Commercial Bank,VI - 00
37977,ST THOMAS,VI,00803,454390,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,6,04/15/2020,Merchants Commercial Bank,VI - 00
37900,CHRISTIANSTED,VI,00820,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,06/30/2020,Oriental Bank,VI - 00
37900,CHARLOTTE AMALIE,VI,00802,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,6,05/03/2020,Banco Popular de Puerto Rico,VI - 00
37870,ST THOMAS,VI,00802,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/14/2020,Merchants Commercial Bank,VI - 00
37817,ST JOHN,VI,00831,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/30/2020,Merchants Commercial Bank,VI - 00
37750.25,CHRISTIANSTED,VI,00824,541110,Subchapter S Corporation,White,Male Owned,Unanswered,,4,04/27/2020,"United Fidelity Bank, FSB",VI - 00
37700,ST. THOMAS,VI,00805,531190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/29/2020,Merchants Commercial Bank,VI - 00
37550,ST THOMAS,VI,00801,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/29/2020,FirstBank Puerto Rico,VI - 00
37434,CHRISTIANSTED,VI,00820,713930,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,8,05/11/2020,"United Fidelity Bank, FSB",VI - 00
37400,CHARLOTTE AMALIE,VI,00802,484121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/01/2020,Banco Popular de Puerto Rico,VI - 00
37385,CHRISTIANSTED,VI,00820,722511,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,11,05/12/2020,"United Fidelity Bank, FSB",VI - 00
37262.67,CHRISTIANSTED,VI,00820,541310,Limited  Liability Company(LLC),Hispanic,Male Owned,Non-Veteran,,3,04/27/2020,"United Fidelity Bank, FSB",VI - 00
37241.1,CHRISTIANSTED,VI,00820,621111,Corporation,Unanswered,Male Owned,Non-Veteran,,7,04/14/2020,FirstBank Puerto Rico,VI - 00
37100,CHRISTIANSTED,VI,00820,454390,Corporation,Unanswered,Unanswered,Unanswered,,6,05/03/2020,Banco Popular de Puerto Rico,VI - 00
37000,ST THOMAS,VI,00803,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/30/2020,Merchants Commercial Bank,VI - 00
37000,CHARLOTTE AMALIE,VI,00802,561612,Corporation,Unanswered,Unanswered,Unanswered,,4,06/19/2020,Banco Popular de Puerto Rico,VI - 00
36900,ST JOHN,VI,00830,448120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,Merchants Commercial Bank,VI - 00
36800,ST THOMAS,VI,00802,448310,Corporation,Unanswered,Unanswered,Unanswered,,0,05/06/2020,Oriental Bank,VI - 00
36715.5,CHRISTIANSTED,VI,00820,541191,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,04/14/2020,"United Fidelity Bank, FSB",VI - 00
36700,CHARLOTTE AMALIE,VI,00802,812210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,06/18/2020,Banco Popular de Puerto Rico,VI - 00
36665.15,CHRISTIANSTED,VI,00820,541110,Corporation,Unanswered,Unanswered,Unanswered,,6,04/14/2020,"United Fidelity Bank, FSB",VI - 00
36512,ST THOMAS,VI,00802,722511,Corporation,Unanswered,Unanswered,Unanswered,,8,04/27/2020,FirstBank Puerto Rico,VI - 00
36400,CHARLOTTE AMALIE,VI,00802,561431,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,06/09/2020,Banco Popular de Puerto Rico,VI - 00
36200,ST. JOHN,VI,00830,531312,Corporation,Unanswered,Unanswered,Unanswered,,4,04/30/2020,Merchants Commercial Bank,VI - 00
36000,ST THOMAS,VI,00802,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/29/2020,Merchants Commercial Bank,VI - 00
35900,ST THOMAS,VI,00802,541810,Corporation,Unanswered,Male Owned,Unanswered,,7,04/27/2020,Oriental Bank,VI - 00
35832.5,KINGSHILL,VI,00850,532111,Limited  Liability Company(LLC),White,Male Owned,Unanswered,,3,05/21/2020,"United Fidelity Bank, FSB",VI - 00
35700,ST THOMAS,VI,00802,722511,Corporation,Unanswered,Unanswered,Unanswered,,8,04/14/2020,Merchants Commercial Bank,VI - 00
35600,FREDERIKSTED,VI,00840,531120,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,3,04/14/2020,First Republic Bank,VI - 00
35441.9,CHRISTIANSTED,VI,00820,541219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/10/2020,FirstBank Puerto Rico,VI - 00
35300,CHARLOTTE AMALIE,VI,00802,624410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,15,04/29/2020,Banco Popular de Puerto Rico,VI - 00
35112.5,CHRISTIANSTED,VI,00820,541940,Subchapter S Corporation,White,Unanswered,Unanswered,,9,04/27/2020,"United Fidelity Bank, FSB",VI - 00
34935,ST. THOMAS,VI,00802,722330,Corporation,Unanswered,Unanswered,Unanswered,,8,04/27/2020,FirstBank Puerto Rico,VI - 00
34920,CHRISTIANSTED,VI,00820,448310,Subchapter S Corporation,White,Female Owned,Non-Veteran,,5,05/06/2020,"United Fidelity Bank, FSB",VI - 00
34708.65,CHRISTIANSTED,VI,00820,541618,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,14,04/13/2020,"United Fidelity Bank, FSB",VI - 00
34700,ST THOMAS,VI,00804,541810,Corporation,Unanswered,Male Owned,Non-Veteran,,6,06/22/2020,Oriental Bank,VI - 00
34500,ST THOMAS,VI,00802,236118,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,1,04/30/2020,Merchants Commercial Bank,VI - 00
34390,FREDERIKSTED,VI,00840,522320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/05/2020,FirstBank Puerto Rico,VI - 00
34300,CHARLOTTE AMALIE,VI,00802,561710,Corporation,Unanswered,Unanswered,Unanswered,,6,04/30/2020,Banco Popular de Puerto Rico,VI - 00
34300,CHRISTIANSTED,VI,00820,445110,Corporation,Unanswered,Unanswered,Unanswered,,7,05/03/2020,Banco Popular de Puerto Rico,VI - 00
34195.96,CHRISTIANSTED,VI,00820,611110,Non-Profit Organization,White,Male Owned,Non-Veteran,Y,5,05/01/2020,"United Fidelity Bank, FSB",VI - 00
34130,KINGSHILL,VI,00850,541330,Corporation,Unanswered,Unanswered,Unanswered,,2,04/30/2020,FirstBank Puerto Rico,VI - 00
34100,CHARLOTTE AMALIE,VI,00802,722513,Corporation,Unanswered,Unanswered,Unanswered,,8,05/11/2020,Banco Popular de Puerto Rico,VI - 00
34042.5,CHRISTIANSTED,VI,00824,541618,Partnership,White,Female Owned,Non-Veteran,,2,04/27/2020,"United Fidelity Bank, FSB",VI - 00
33900,CHARLOTTE AMALIE,VI,00802,561710,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/30/2020,Banco Popular de Puerto Rico,VI - 00
33842,KINGHILL,VI,00851,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,16,05/06/2020,Merchants Commercial Bank,VI - 00
33818.57,CHRISTIANSTED,VI,00822,813920,Professional Association,Unanswered,Female Owned,Non-Veteran,,3,05/20/2020,"United Fidelity Bank, FSB",VI - 00
33712.5,CHRISTIANSTED,VI,00820,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/27/2020,"United Fidelity Bank, FSB",VI - 00
33600,CHARLOTTE AMALIE,VI,00802,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/03/2020,Banco Popular de Puerto Rico,VI - 00
33530,ST THOMAS,VI,00802,541110,Corporation,Unanswered,Unanswered,Unanswered,,3,05/04/2020,FirstBank Puerto Rico,VI - 00
33500,ST CROIX,VI,00820,813110,Corporation,Black or African American,Male Owned,Veteran,,12,04/27/2020,"United Fidelity Bank, FSB",VI - 00
33500,ST THOMAS,VI,00802,424490,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/28/2020,FirstBank Puerto Rico,VI - 00
33455,ST. THOMAS,VI,00802,561730,Corporation,Unanswered,Male Owned,Unanswered,,3,06/25/2020,FirstBank Puerto Rico,VI - 00
33197,ST THOMAS,VI,00802,448310,Corporation,Unanswered,Unanswered,Unanswered,,7,04/28/2020,FirstBank Puerto Rico,VI - 00
33100,CHRISTIANSTED,VI,00820,541320,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,7,05/03/2020,Banco Popular de Puerto Rico,VI - 00
33005.22,ST THOMAS,VI,00802,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/14/2020,FirstBank Puerto Rico,VI - 00
32742.5,CHRISTIANSTED,VI,00820,524210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/27/2020,"United Fidelity Bank, FSB",VI - 00
32700,FREDERIKSTED,VI,00840,611710,Corporation,Unanswered,Unanswered,Unanswered,,11,05/01/2020,Banco Popular de Puerto Rico,VI - 00
32500,CHARLOTTE AMALIE,VI,00802,722511,Corporation,Unanswered,Unanswered,Unanswered,,9,06/25/2020,Banco Popular de Puerto Rico,VI - 00
32500,CHRISTIANSTED,VI,00820,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/30/2020,Oriental Bank,VI - 00
32500,FREDERIKSTED,VI,00840,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,Banco Popular de Puerto Rico,VI - 00
32400,CHARLOTTE AMALIE,VI,00802,446120,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,9,06/29/2020,Banco Popular de Puerto Rico,VI - 00
32230,CHRISTIANSTED,VI,00820,531210,Subchapter S Corporation,White,Female Owned,Non-Veteran,,3,04/28/2020,"United Fidelity Bank, FSB",VI - 00
32200,CHRISTIANSTED,VI,00820,541110,Partnership,Unanswered,Male Owned,Non-Veteran,,2,05/16/2020,Oriental Bank,VI - 00
32187,ST. THOMAS,VI,00802,561520,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,2,05/14/2020,Merchants Commercial Bank,VI - 00
32112,ST THOMAS,VI,00802,621111,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,FirstBank Puerto Rico,VI - 00
32000,ST JOHN,VI,00830,541611,Corporation,Unanswered,Unanswered,Unanswered,,3,04/14/2020,Merchants Commercial Bank,VI - 00
31990,CHRISTIANSTED,VI,00820,541870,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,2,06/30/2020,"United Fidelity Bank, FSB",VI - 00
31900,ST THOMAS,VI,00802,532111,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,6,04/28/2020,Oriental Bank,VI - 00
31835.5,ST THOMAS,VI,00803,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,12,05/13/2020,FirstBank Puerto Rico,VI - 00
31825.15,ST JOHN,VI,00831,611110,Non-Profit Organization,Asian,Male Owned,Unanswered,Y,12,05/05/2020,FirstBank Puerto Rico,VI - 00
31800,CHRISTIANSTED,VI,00820,624110,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1,04/30/2020,Banco Popular de Puerto Rico,VI - 00
31702.54,ST THOMAS,VI,00802,522320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,FirstBank Puerto Rico,VI - 00
31700,CHARLOTTE AMALIE,VI,00802,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/22/2020,Banco Popular de Puerto Rico,VI - 00
31700,ST. THOMAS,VI,00802,446110,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,0,05/27/2020,Live Oak Banking Company,VI - 00
31645,ST. CROIX,VI,00840,447110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/29/2020,FirstBank Puerto Rico,VI - 00
31300,CHARLOTTE AMALIE,VI,00802,445120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/20/2020,Banco Popular de Puerto Rico,VI - 00
31250,FREDERIKSTED,VI,00840,447110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/19/2020,FirstBank Puerto Rico,VI - 00
31200,ST JOHN,VI,00831,531390,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/29/2020,Merchants Commercial Bank,VI - 00
31100,KINGSHILL,VI,00850,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,06/29/2020,Banco Popular de Puerto Rico,VI - 00
30952,ST THOMAS,VI,00802,722511,Corporation,Unanswered,Unanswered,Unanswered,,16,04/27/2020,FirstBank Puerto Rico,VI - 00
30832,ST THOMAS,VI,00802,622110,Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"Bank of America, National Association",VI - 00
30600,ST THOMAS,VI,00802,813920,Corporation,Unanswered,Female Owned,Unanswered,,8,04/28/2020,Merchants Commercial Bank,VI - 00
30265,CHRISTIANSTED,VI,00820,541310,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,3,05/06/2020,"United Fidelity Bank, FSB",VI - 00
30260,ST CROIX,VI,00820,722511,Corporation,Unanswered,Unanswered,Unanswered,,8,05/01/2020,FirstBank Puerto Rico,VI - 00
30120,CHRISTIANSTED,VI,00820,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/29/2020,FirstBank Puerto Rico,VI - 00
30100,ST THOMAS,VI,00802,448310,Corporation,Unanswered,Male Owned,Unanswered,,6,05/04/2020,Oriental Bank,VI - 00
30040,ST. THOMAS,VI,00802,541611,Corporation,Unanswered,Unanswered,Unanswered,,4,05/12/2020,Merchants Commercial Bank,VI - 00
30000,CHARLOTTE AMALIE,VI,00802,561612,Corporation,Unanswered,Unanswered,Unanswered,,7,06/12/2020,Banco Popular de Puerto Rico,VI - 00
30000,ST JOHN,VI,00831,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/29/2020,"TD Bank, National Association",VI - 00
30000,CHRISTIANSTED,VI,00820,611110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,05/03/2020,Banco Popular de Puerto Rico,VI - 00
29822,SAN THOMAS,VI,00802,541110,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,FirstBank Puerto Rico,VI - 00
29800,CHRISTIANSTED,VI,00820,484110,Corporation,Unanswered,Male Owned,Unanswered,,7,04/28/2020,Oriental Bank,VI - 00
29782,CHRISTIANSTED,VI,00820,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/27/2020,FirstBank Puerto Rico,VI - 00
29700,CHRISTIANSTED,VI,00820,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/03/2020,Banco Popular de Puerto Rico,VI - 00
29600,CHARLOTTE AMALIE,VI,00802,611610,Corporation,Unanswered,Unanswered,Unanswered,,14,06/07/2020,Banco Popular de Puerto Rico,VI - 00
29556.17,ST THOMAS,VI,00802,448120,Corporation,Unanswered,Male Owned,Unanswered,,21,04/14/2020,FirstBank Puerto Rico,VI - 00
29497.07,ST THOMAS,VI,00802,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,05/03/2020,FirstBank Puerto Rico,VI - 00
29400,ST THOMAS,VI,00802,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/06/2020,Oriental Bank,VI - 00
29400,CHARLOTTE AMALIE,VI,00802,811211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/03/2020,Banco Popular de Puerto Rico,VI - 00
29355.4,ST THOMAS,VI,00802,448140,Corporation,Unanswered,Unanswered,Unanswered,,20,04/14/2020,FirstBank Puerto Rico,VI - 00
29257.5,SAINT CROIX,VI,00820,611110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,10,04/15/2020,FirstBank Puerto Rico,VI - 00
29142,ST THOMAS,VI,00802,721110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/28/2020,Merchants Commercial Bank,VI - 00
29125,CHRISTIANSTED,VI,00820,447110,Corporation,Unanswered,Unanswered,Unanswered,,8,04/27/2020,FirstBank Puerto Rico,VI - 00
29100,ST THOMAS,VI,00802,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/12/2020,Merchants Commercial Bank,VI - 00
29000,ST THOMAS,VI,00802,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/13/2020,Greater Nevada CU,VI - 00
28823.54,ST THOMAS,VI,00802,624221,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,8,04/30/2020,FirstBank Puerto Rico,VI - 00
28790,CHRISTIANSTED,VI,00820,813990,Non-Profit Organization,White,Unanswered,Unanswered,Y,3,04/27/2020,"United Fidelity Bank, FSB",VI - 00
28690,ST. JOHN,VI,00830,531390,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,05/26/2020,Merchants Commercial Bank,VI - 00
28687.5,CHRISTIANSTED,VI,00824,541611,Limited  Liability Company(LLC),White,Male Owned,Veteran,,1,04/27/2020,"United Fidelity Bank, FSB",VI - 00
28596.32,ST JOHN,VI,00830,532284,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/15/2020,FirstBank Puerto Rico,VI - 00
28400,ST THOMAS,VI,00802,813910,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/15/2020,Merchants Commercial Bank,VI - 00
28400,CHRISTIASTED,VI,00820,441310,Corporation,Unanswered,Unanswered,Unanswered,,4,06/29/2020,Banco Popular de Puerto Rico,VI - 00
28375,ST THOMAS,VI,00803,531190,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,3,05/01/2020,FirstBank Puerto Rico,VI - 00
28320,ST JOHN,VI,00831,453920,Corporation,Unanswered,Unanswered,Unanswered,,2,05/20/2020,FirstBank Puerto Rico,VI - 00
28300,ST THOMAS,VI,00802,812320,Corporation,Unanswered,Unanswered,Unanswered,,10,05/22/2020,Merchants Commercial Bank,VI - 00
28280,CHRISTIANSTED,VI,00822,722511,Subchapter S Corporation,White,Male Owned,Non-Veteran,,10,04/28/2020,"United Fidelity Bank, FSB",VI - 00
28264,ST THOMAS,VI,00802,424490,Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,FirstBank Puerto Rico,VI - 00
28222,ST THOMAS,VI,00802,621340,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,05/05/2020,Merchants Commercial Bank,VI - 00
28028.65,CHRISTIANSTED,VI,00824,238320,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,2,04/27/2020,"United Fidelity Bank, FSB",VI - 00
28000,ST THOMAS,VI,00802,488390,Corporation,Unanswered,Unanswered,Unanswered,,5,05/01/2020,Banco Popular de Puerto Rico,VI - 00
27932,CHRISTIANSTED,VI,00820,611110,Professional Association,Unanswered,Unanswered,Unanswered,,5,04/15/2020,"United Fidelity Bank, FSB",VI - 00
27907,ST THOMAS,VI,00802,562111,Corporation,Unanswered,Male Owned,Unanswered,,5,05/15/2020,FirstBank Puerto Rico,VI - 00
27900,ST THOMAS,VI,00802,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/29/2020,Merchants Commercial Bank,VI - 00
27700,CHARLOTTE AMALIE,VI,00802,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,7,06/12/2020,Banco Popular de Puerto Rico,VI - 00
27507,CHRISTIANSTED,VI,00820,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17,04/15/2020,FirstBank Puerto Rico,VI - 00
27500,CHARLOTTE AMALIE,VI,00802,621112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Banco Popular de Puerto Rico,VI - 00
27500,ST. THOMAS,VI,00802,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/25/2020,Merchants Commercial Bank,VI - 00
